Feature,Importance (MDI),Std,q25,q75,Language,partID,syllable,lang_profile,pc1,pc2,Stdx2
f0_creak,0.3234891743445293,0.27350746127448944,0.10731617422690912,0.6064590697801482,cat,enp048,ult,l3_eng,-3.2685633391357904,-3.3863506421817453,0.5470149225489789
vowel_periph,0.3649825361060948,0.28339446921111333,0.12961393120329448,0.6462289753296641,cat,enp048,ult,l3_eng,-3.2685633391357904,-3.3863506421817453,0.5667889384222267
spec_dur,0.3680278223062371,0.12052589614561364,0.2870560593263638,0.4524531223494618,eng,enp048,ult,l3_eng,-3.2685633391357904,-3.3863506421817453,0.24105179229122728
f0_creak,0.32420383078497866,0.11165594589153345,0.24442185285477985,0.39372605169630653,eng,enp048,ult,l3_eng,-3.2685633391357904,-3.3863506421817453,0.2233118917830669
vowel_periph,0.3077683469087844,0.12399323335046164,0.2190962759845579,0.3853268313837215,eng,enp048,ult,l3_eng,-3.2685633391357904,-3.3863506421817453,0.24798646670092328
spec_dur,0.3358558255274734,0.1348788652040905,0.23795971647391795,0.42848395577134646,spa,enp048,ult,l3_eng,-3.2685633391357904,-3.3863506421817453,0.269757730408181
f0_creak,0.27807356167553643,0.11360191066902739,0.19038634813359598,0.35523664038405933,spa,enp048,ult,l3_eng,-3.2685633391357904,-3.3863506421817453,0.22720382133805478
vowel_periph,0.38607061279699023,0.14232913595354055,0.28452873125040745,0.4916370485221556,spa,enp048,ult,l3_eng,-3.2685633391357904,-3.3863506421817453,0.2846582719070811
spec_dur,0.33127162728381787,0.3613858652922562,0.024559132710651566,0.7659300268707308,cat,era049,ult,l3_eng,-0.7570101950591521,3.4535051505670182,0.7227717305845124
f0_creak,0.2833218410679319,0.33200624440436965,0.0,0.6713994707517921,cat,era049,ult,l3_eng,-0.7570101950591521,3.4535051505670182,0.6640124888087393
vowel_periph,0.3854065316482503,0.39381886996000953,0.05936466831611013,0.8790423801717081,cat,era049,ult,l3_eng,-0.7570101950591521,3.4535051505670182,0.7876377399200191
spec_dur,0.4379957246432685,0.11691792033429929,0.3605175943058792,0.5300623898140837,eng,era049,ult,l3_eng,-0.7570101950591521,3.4535051505670182,0.23383584066859858
f0_creak,0.29893495173683254,0.10636195721815629,0.225376715678383,0.36509753525962335,eng,era049,ult,l3_eng,-0.7570101950591521,3.4535051505670182,0.21272391443631258
vowel_periph,0.2630693236198989,0.10876217464325649,0.18378647574268386,0.3385727481500196,eng,era049,ult,l3_eng,-0.7570101950591521,3.4535051505670182,0.21752434928651299
spec_dur,0.4188279248887633,0.1535990543660425,0.31942202498926353,0.5194192780448595,spa,era049,ult,l3_eng,-0.7570101950591521,3.4535051505670182,0.307198108732085
f0_creak,0.3127479769335663,0.14683331723947612,0.19914983563606703,0.4263800256694782,spa,era049,ult,l3_eng,-0.7570101950591521,3.4535051505670182,0.29366663447895225
vowel_periph,0.26842409817767043,0.1320550937475561,0.16733300786273955,0.3532371667919145,spa,era049,ult,l3_eng,-0.7570101950591521,3.4535051505670182,0.2641101874951122
spec_dur,0.33948415123310616,0.10632556060516439,0.2650236832415407,0.4175669188650818,eng,ers160,ult,mono,,,0.21265112121032878
f0_creak,0.3424070899956315,0.11324453444598447,0.26408904019073975,0.42033878429605376,eng,ers160,ult,mono,,,0.22648906889196893
vowel_periph,0.31810875877126243,0.1073216597181168,0.24112041390072755,0.3926351533221156,eng,ers160,ult,mono,,,0.2146433194362336
spec_dur,0.21598020835511553,0.12348679112134682,0.12351651998540664,0.28840274183431824,cat,irm067,ult,l1_eng,3.361366884382204,-2.325885957243341,0.24697358224269364
f0_creak,0.5420851976798398,0.15918384225213872,0.4387477262797255,0.6617154297292007,cat,irm067,ult,l1_eng,3.361366884382204,-2.325885957243341,0.31836768450427744
vowel_periph,0.24193459396504471,0.12217931774094411,0.15711721375011933,0.32139684847386146,cat,irm067,ult,l1_eng,3.361366884382204,-2.325885957243341,0.24435863548188821
spec_dur,0.3145680032195147,0.10738957982728407,0.24485062860653473,0.3801739301498179,eng,irm067,ult,l1_eng,3.361366884382204,-2.325885957243341,0.21477915965456815
f0_creak,0.37366072055881666,0.11910032604527841,0.29282038885436834,0.4483732850590124,eng,irm067,ult,l1_eng,3.361366884382204,-2.325885957243341,0.23820065209055682
vowel_periph,0.3117712762216686,0.1161627091308321,0.22933429005890477,0.38687884069611406,eng,irm067,ult,l1_eng,3.361366884382204,-2.325885957243341,0.2323254182616642
spec_dur,0.3679049418243426,0.1594196544851476,0.24723255091152585,0.48755922206908753,spa,irm067,ult,l1_eng,3.361366884382204,-2.325885957243341,0.3188393089702952
f0_creak,0.3365919873739667,0.16984194980183506,0.20089963132260358,0.4656506458003838,spa,irm067,ult,l1_eng,3.361366884382204,-2.325885957243341,0.3396838996036701
vowel_periph,0.2955030708016907,0.11864393907430472,0.21794512823935736,0.3785805822910962,spa,irm067,ult,l1_eng,3.361366884382204,-2.325885957243341,0.23728787814860944
spec_dur,0.2630336834305909,0.10290972955547759,0.18371684944789418,0.3339678517144213,cat,irs023,ult,l1_eng,4.920638395836401,-1.0342179678999557,0.20581945911095517
f0_creak,0.3865503080615547,0.1649264058507127,0.2553146050313771,0.5101908954246063,cat,irs023,ult,l1_eng,4.920638395836401,-1.0342179678999557,0.3298528117014254
vowel_periph,0.35041600850785437,0.16117945939983916,0.2348679192678375,0.47395279474440555,cat,irs023,ult,l1_eng,4.920638395836401,-1.0342179678999557,0.3223589187996783
spec_dur,0.34510261305468604,0.12129866566179948,0.2620643937967009,0.42235979001963486,eng,irs023,ult,l1_eng,4.920638395836401,-1.0342179678999557,0.24259733132359895
f0_creak,0.3302010564157753,0.11576082102859683,0.2490290980158145,0.40496847165764865,eng,irs023,ult,l1_eng,4.920638395836401,-1.0342179678999557,0.23152164205719367
vowel_periph,0.32469633052953867,0.1146526211493207,0.24690693624866214,0.399043151371383,eng,irs023,ult,l1_eng,4.920638395836401,-1.0342179678999557,0.2293052422986414
spec_dur,0.3037388211009697,0.12820557173188327,0.20734084517113024,0.39540903276880374,spa,irs023,ult,l1_eng,4.920638395836401,-1.0342179678999557,0.25641114346376653
f0_creak,0.3790556411035314,0.14895096958574053,0.264453816591659,0.4852438349609387,spa,irs023,ult,l1_eng,4.920638395836401,-1.0342179678999557,0.29790193917148106
vowel_periph,0.3172055377954987,0.13611641102893374,0.22134265098186193,0.40439987370016883,spa,irs023,ult,l1_eng,4.920638395836401,-1.0342179678999557,0.2722328220578675
spec_dur,0.2614510714617105,0.1429029913062298,0.1611896344532829,0.34501106865624676,cat,irx018,ult,l3_eng,-4.037812671364068,-4.166713569751294,0.2858059826124596
f0_creak,0.4968612652333985,0.17596804831840382,0.3731461221661162,0.6228624344376583,cat,irx018,ult,l3_eng,-4.037812671364068,-4.166713569751294,0.35193609663680764
vowel_periph,0.241687663304891,0.1339315972972412,0.13720642816286124,0.34008834313758407,cat,irx018,ult,l3_eng,-4.037812671364068,-4.166713569751294,0.2678631945944824
spec_dur,0.30852189004623526,0.11205021347543943,0.23240388766583053,0.3830020297391285,eng,irx018,ult,l3_eng,-4.037812671364068,-4.166713569751294,0.22410042695087887
f0_creak,0.35600846819602566,0.11788047986428066,0.2733897464005926,0.4366605306795053,eng,irx018,ult,l3_eng,-4.037812671364068,-4.166713569751294,0.23576095972856131
vowel_periph,0.3354696417577392,0.12079453240481096,0.25646222318139866,0.42211609060947347,eng,irx018,ult,l3_eng,-4.037812671364068,-4.166713569751294,0.24158906480962192
spec_dur,0.3429567879237917,0.15125983846480187,0.22552032500872987,0.45826427133401476,spa,irx018,ult,l3_eng,-4.037812671364068,-4.166713569751294,0.30251967692960374
f0_creak,0.38893639424679904,0.17058921150613574,0.2523758832892903,0.5235919374290018,spa,irx018,ult,l3_eng,-4.037812671364068,-4.166713569751294,0.34117842301227147
vowel_periph,0.2681068178294092,0.11902514463766894,0.18445544962848245,0.3465582833653806,spa,irx018,ult,l3_eng,-4.037812671364068,-4.166713569751294,0.2380502892753379
spec_dur,0.3389718630738588,0.12565554947433716,0.25154790068209854,0.428101713272255,cat,ldm015,ult,l3_eng,-6.873663262294687,2.552005044002522,0.2513110989486743
f0_creak,0.3218471986090451,0.11818741314175986,0.2374531785184127,0.4073466417440871,cat,ldm015,ult,l3_eng,-6.873663262294687,2.552005044002522,0.23637482628351972
vowel_periph,0.3391809383170963,0.12818947097273398,0.24564341336417617,0.42197223308127246,cat,ldm015,ult,l3_eng,-6.873663262294687,2.552005044002522,0.25637894194546795
spec_dur,0.40693624772763454,0.12529335416995704,0.32553555544918467,0.48686481331364606,eng,ldm015,ult,l3_eng,-6.873663262294687,2.552005044002522,0.2505867083399141
f0_creak,0.2832822229526318,0.11320575260344286,0.2014038858925249,0.3635028158054182,eng,ldm015,ult,l3_eng,-6.873663262294687,2.552005044002522,0.22641150520688572
vowel_periph,0.30978152931973374,0.13436723874885956,0.21030166873167186,0.4061623654465961,eng,ldm015,ult,l3_eng,-6.873663262294687,2.552005044002522,0.2687344774977191
spec_dur,0.34720047165209844,0.12359495999726099,0.2605515905082192,0.43134349900753777,spa,ldm015,ult,l3_eng,-6.873663262294687,2.552005044002522,0.24718991999452197
f0_creak,0.3465780333284327,0.12293549125981464,0.25946759610039105,0.4319953859482646,spa,ldm015,ult,l3_eng,-6.873663262294687,2.552005044002522,0.24587098251962927
vowel_periph,0.30622149501946894,0.11855610466397223,0.22404512441787128,0.3885802203996858,spa,ldm015,ult,l3_eng,-6.873663262294687,2.552005044002522,0.23711220932794447
spec_dur,0.3553442517885084,0.12118551111388241,0.2692000453212885,0.4344742402631777,eng,lld029,ult,mono,,,0.24237102222776483
f0_creak,0.32101577059549696,0.12516385846579509,0.2273211669428772,0.40510786776677343,eng,lld029,ult,mono,,,0.25032771693159017
vowel_periph,0.32363997761599467,0.1269475310220974,0.23157090594903473,0.40482458542096866,eng,lld029,ult,mono,,,0.2538950620441948
spec_dur,0.2163666583678325,0.15361968186677152,0.09512515013502355,0.3222602254727828,cat,lld031,ult,l1_eng,8.32039784632548,4.558126373270108,0.30723936373354305
f0_creak,0.5955478893005444,0.21308111127556129,0.44555922401168696,0.7660602271690548,cat,lld031,ult,l1_eng,8.32039784632548,4.558126373270108,0.42616222255112257
vowel_periph,0.18808545233162316,0.1420172479027097,0.08095441462661342,0.2690496086449673,cat,lld031,ult,l1_eng,8.32039784632548,4.558126373270108,0.2840344958054194
spec_dur,0.39479386852554826,0.12137238521105463,0.31143683839179004,0.47623266482705023,eng,lld031,ult,l1_eng,8.32039784632548,4.558126373270108,0.24274477042210926
f0_creak,0.3155486863174626,0.10818966495839516,0.23652218462790808,0.3833716588306396,eng,lld031,ult,l1_eng,8.32039784632548,4.558126373270108,0.21637932991679032
vowel_periph,0.28965744515698916,0.10666292639269936,0.21862821584898406,0.3586720181136156,eng,lld031,ult,l1_eng,8.32039784632548,4.558126373270108,0.21332585278539873
spec_dur,0.3292684573221464,0.1608266620979265,0.21773902601457523,0.4343416591292662,spa,lld031,ult,l1_eng,8.32039784632548,4.558126373270108,0.321653324195853
f0_creak,0.30432350829449784,0.17641793652047408,0.16432213933302747,0.4266008735583434,spa,lld031,ult,l1_eng,8.32039784632548,4.558126373270108,0.35283587304094816
vowel_periph,0.36640803438335573,0.1920745630295475,0.22405453274422601,0.49572947425159136,spa,lld031,ult,l1_eng,8.32039784632548,4.558126373270108,0.384149126059095
spec_dur,0.3506381806662819,0.11653799354285999,0.26154348867296495,0.423364154856432,eng,lnd078,ult,mono,,,0.23307598708571997
f0_creak,0.32768119452689454,0.1099572766927573,0.24792434018445558,0.40120940547778483,eng,lnd078,ult,mono,,,0.2199145533855146
vowel_periph,0.3216806248068236,0.11352436210403048,0.2448246365135807,0.40312477845363265,eng,lnd078,ult,mono,,,0.22704872420806096
spec_dur,0.2671697678658805,0.22154166959297908,0.09132202089740235,0.39641730696535243,cat,lnm175,ult,l1_eng,5.595493204618044,-0.7884938377436606,0.44308333918595816
f0_creak,0.3658131194622093,0.27769719974623835,0.13619741159323642,0.5634376364122565,cat,lnm175,ult,l1_eng,5.595493204618044,-0.7884938377436606,0.5553943994924767
vowel_periph,0.3670171126719103,0.27644544829828244,0.13775321703924331,0.5770287424867255,cat,lnm175,ult,l1_eng,5.595493204618044,-0.7884938377436606,0.5528908965965649
spec_dur,0.29875756318366614,0.10086178232226531,0.23106778844722034,0.36643643770369916,eng,lnm175,ult,l1_eng,5.595493204618044,-0.7884938377436606,0.20172356464453062
f0_creak,0.3755043170626113,0.11646294475842366,0.28736958002217466,0.4521331106884359,eng,lnm175,ult,l1_eng,5.595493204618044,-0.7884938377436606,0.2329258895168473
vowel_periph,0.3257381197537227,0.1176248689694425,0.24446974150391618,0.40551696601479004,eng,lnm175,ult,l1_eng,5.595493204618044,-0.7884938377436606,0.235249737938885
spec_dur,0.21342207060422494,0.27021018929977214,0.0,0.35815126249194645,spa,lnm175,ult,l1_eng,5.595493204618044,-0.7884938377436606,0.5404203785995443
f0_creak,0.5321050425415798,0.41175705725552747,0.0,1.0,spa,lnm175,ult,l1_eng,5.595493204618044,-0.7884938377436606,0.8235141145110549
vowel_periph,0.25447288685419545,0.30094829447005417,0.0,0.4152090532694283,spa,lnm175,ult,l1_eng,5.595493204618044,-0.7884938377436606,0.6018965889401083
spec_dur,0.31721037101214183,0.13605372826364429,0.22762756645860166,0.40730261902585563,cat,lrv099,ult,l3_eng,-5.560950612484583,-3.1509565735981013,0.27210745652728857
f0_creak,0.4099885984844902,0.15930572172121338,0.29000569408926236,0.5239973538190947,cat,lrv099,ult,l3_eng,-5.560950612484583,-3.1509565735981013,0.31861144344242676
vowel_periph,0.27280103050336796,0.12679996663458254,0.18204050139295003,0.35653680758038037,cat,lrv099,ult,l3_eng,-5.560950612484583,-3.1509565735981013,0.2535999332691651
spec_dur,0.29149826149756264,0.12402537270058195,0.19968334354574263,0.37612090991514263,eng,lrv099,ult,l3_eng,-5.560950612484583,-3.1509565735981013,0.2480507454011639
f0_creak,0.42035445466533455,0.1302966999940407,0.3328060469270607,0.5127029924449265,eng,lrv099,ult,l3_eng,-5.560950612484583,-3.1509565735981013,0.2605933999880814
vowel_periph,0.2881472838371028,0.1115249776272989,0.21128646462432943,0.35746238291515575,eng,lrv099,ult,l3_eng,-5.560950612484583,-3.1509565735981013,0.2230499552545978
spec_dur,0.26816577518927254,0.11434035516204956,0.1870050823432578,0.3400333202640857,spa,lrv099,ult,l3_eng,-5.560950612484583,-3.1509565735981013,0.22868071032409912
f0_creak,0.5008667537715245,0.1439079902858873,0.406626077560664,0.6004679736310004,spa,lrv099,ult,l3_eng,-5.560950612484583,-3.1509565735981013,0.2878159805717746
vowel_periph,0.230967471039203,0.11900904910596198,0.14205635252204685,0.3089779589458058,spa,lrv099,ult,l3_eng,-5.560950612484583,-3.1509565735981013,0.23801809821192396
spec_dur,0.3415561248093277,0.10499221574847209,0.26624128303013617,0.41648315553719173,eng,mae116,ult,mono,,,0.20998443149694418
f0_creak,0.3284317798671196,0.10909799774946284,0.25641330524074396,0.38751714312293295,eng,mae116,ult,mono,,,0.21819599549892568
vowel_periph,0.33001209532355263,0.11169124065524295,0.24769193847525628,0.40624633257557075,eng,mae116,ult,mono,,,0.2233824813104859
spec_dur,0.3236578475869544,0.14269564199193502,0.21443599843758435,0.42436406207041044,cat,nde013,ult,l1_eng,2.538149818596855,-2.341167948540112,0.28539128398387004
f0_creak,0.3522563863046364,0.14675135918622526,0.24425710816589374,0.45553035607629944,cat,nde013,ult,l1_eng,2.538149818596855,-2.341167948540112,0.2935027183724505
vowel_periph,0.32408576610840917,0.15294215465526906,0.2086013278343094,0.4352769409651029,cat,nde013,ult,l1_eng,2.538149818596855,-2.341167948540112,0.3058843093105381
spec_dur,0.3444850039851372,0.10160672601840678,0.27610988866621144,0.4096737111872617,eng,nde013,ult,l1_eng,2.538149818596855,-2.341167948540112,0.20321345203681357
f0_creak,0.3107060273350671,0.10609194876461016,0.23152083754549563,0.3828891517021277,eng,nde013,ult,l1_eng,2.538149818596855,-2.341167948540112,0.21218389752922032
vowel_periph,0.34480896867979577,0.11202914670854677,0.26674506736589326,0.4214091094321831,eng,nde013,ult,l1_eng,2.538149818596855,-2.341167948540112,0.22405829341709355
spec_dur,0.281127891241888,0.13398011389983935,0.1792863539937587,0.37697114484808714,spa,nde013,ult,l1_eng,2.538149818596855,-2.341167948540112,0.2679602277996787
f0_creak,0.5108828883549035,0.17046547830835307,0.39283403180698406,0.6381625189428596,spa,nde013,ult,l1_eng,2.538149818596855,-2.341167948540112,0.34093095661670614
vowel_periph,0.2079892204032086,0.12499704580087588,0.11883156639703343,0.2778884332814239,spa,nde013,ult,l1_eng,2.538149818596855,-2.341167948540112,0.24999409160175176
spec_dur,0.30845363254929664,0.2038149406583342,0.14233178938955052,0.4561670238357237,cat,nir048,ult,l1_eng,3.892734422087786,-2.7268145203117564,0.4076298813166684
f0_creak,0.32503758016829726,0.2079142461292303,0.15538553113569686,0.468929421211299,cat,nir048,ult,l1_eng,3.892734422087786,-2.7268145203117564,0.4158284922584606
vowel_periph,0.3665087872824061,0.2403077416072739,0.17846309408818767,0.5487085815121895,cat,nir048,ult,l1_eng,3.892734422087786,-2.7268145203117564,0.4806154832145478
spec_dur,0.34407639213424046,0.10600672347685715,0.2615420815169504,0.421804319275059,eng,nir048,ult,l1_eng,3.892734422087786,-2.7268145203117564,0.2120134469537143
f0_creak,0.32138027717342715,0.1080965543926306,0.24472755691100714,0.39265160676936633,eng,nir048,ult,l1_eng,3.892734422087786,-2.7268145203117564,0.2161931087852612
vowel_periph,0.3345433306923324,0.10797206727493788,0.2594741569783561,0.40261241899661804,eng,nir048,ult,l1_eng,3.892734422087786,-2.7268145203117564,0.21594413454987577
spec_dur,0.3339736287515924,0.12757330670471526,0.23909677201263788,0.4286115743241518,spa,nir048,ult,l1_eng,3.892734422087786,-2.7268145203117564,0.2551466134094305
f0_creak,0.27220021975055736,0.10849047505515841,0.20063748761476055,0.34693620795840274,spa,nir048,ult,l1_eng,3.892734422087786,-2.7268145203117564,0.21698095011031682
vowel_periph,0.3938261514978503,0.14413718178347074,0.2953416433299527,0.49730430372784834,spa,nir048,ult,l1_eng,3.892734422087786,-2.7268145203117564,0.28827436356694147
spec_dur,0.28100018405124116,0.10608032660988409,0.2031798422168651,0.35323510234548716,cat,nlc102,ult,l3_eng,-7.496278821928531,2.840881906915788,0.21216065321976818
f0_creak,0.4339632347946229,0.14669843823792955,0.32775245554280763,0.5405533650052824,cat,nlc102,ult,l3_eng,-7.496278821928531,2.840881906915788,0.2933968764758591
vowel_periph,0.28503658115413594,0.12808401088674592,0.19180458529703903,0.37186842750025306,cat,nlc102,ult,l3_eng,-7.496278821928531,2.840881906915788,0.25616802177349185
spec_dur,0.3622260852975843,0.1302442140862987,0.2621051077225926,0.4508366107489802,eng,nlc102,ult,l3_eng,-7.496278821928531,2.840881906915788,0.2604884281725974
f0_creak,0.3432710108350964,0.11660947944694601,0.2600529393465687,0.4204426164693332,eng,nlc102,ult,l3_eng,-7.496278821928531,2.840881906915788,0.23321895889389202
vowel_periph,0.29450290386731925,0.113505022885283,0.20904943401203985,0.37962658006631095,eng,nlc102,ult,l3_eng,-7.496278821928531,2.840881906915788,0.227010045770566
spec_dur,0.23379159370412922,0.119434850407167,0.14544214812543219,0.3101916936735138,spa,nlc102,ult,l3_eng,-7.496278821928531,2.840881906915788,0.238869700814334
f0_creak,0.49737472674915717,0.1944455465672848,0.3458125512187281,0.6524525007079631,spa,nlc102,ult,l3_eng,-7.496278821928531,2.840881906915788,0.3888910931345696
vowel_periph,0.2688336795467136,0.15866193146886173,0.1486603015052747,0.38156555709838713,spa,nlc102,ult,l3_eng,-7.496278821928531,2.840881906915788,0.31732386293772347
spec_dur,0.3399341764624346,0.10541854088281206,0.2630079470850585,0.4138151301607558,eng,oan043,ult,mono,,,0.21083708176562413
f0_creak,0.3187247026253716,0.10618362297167906,0.24548535126338625,0.3820676855017896,eng,oan043,ult,mono,,,0.21236724594335812
vowel_periph,0.3413411209121937,0.1144030644347327,0.2572173330326383,0.42757836045289377,eng,oan043,ult,mono,,,0.2288061288694654
spec_dur,0.3378145153142322,0.20546706946439322,0.15627105713555015,0.5101650986048527,cat,rre101,ult,l3_eng,-4.6982062141367,3.409552863213947,0.41093413892878644
f0_creak,0.4072973475646251,0.19902736354408193,0.2405614363924285,0.5762817735224739,cat,rre101,ult,l3_eng,-4.6982062141367,3.409552863213947,0.39805472708816386
vowel_periph,0.25488813712114267,0.11961842786186205,0.1635593692598944,0.3342624093472986,cat,rre101,ult,l3_eng,-4.6982062141367,3.409552863213947,0.2392368557237241
spec_dur,0.35050978628006285,0.11940380352648669,0.2607392916687232,0.4348545563144776,eng,rre101,ult,l3_eng,-4.6982062141367,3.409552863213947,0.23880760705297338
f0_creak,0.3284673750896219,0.12168731981167424,0.23937850112563977,0.40759432029361153,eng,rre101,ult,l3_eng,-4.6982062141367,3.409552863213947,0.2433746396233485
vowel_periph,0.32102283863031517,0.12107685961713588,0.23753672570805467,0.3989063705511491,eng,rre101,ult,l3_eng,-4.6982062141367,3.409552863213947,0.24215371923427176
spec_dur,0.3278413970117938,0.13534996250669817,0.23171324229546514,0.42309270633181123,spa,rre101,ult,l3_eng,-4.6982062141367,3.409552863213947,0.27069992501339635
f0_creak,0.33127911314760566,0.13497205417152272,0.2352027240334459,0.4308901198016206,spa,rre101,ult,l3_eng,-4.6982062141367,3.409552863213947,0.26994410834304544
vowel_periph,0.3408794898406005,0.14609564007806802,0.23885364720491026,0.4364155002852866,spa,rre101,ult,l3_eng,-4.6982062141367,3.409552863213947,0.29219128015613605
spec_dur,0.29114942487442486,0.12660303874187426,0.19645002919235582,0.3812100942487542,cat,rrr070,ult,l3_eng,-3.845810047538216,-0.1338343406165303,0.2532060774837485
f0_creak,0.3433397233301185,0.14707360155406052,0.23288885973545134,0.43745707757717534,cat,rrr070,ult,l3_eng,-3.845810047538216,-0.1338343406165303,0.29414720310812104
vowel_periph,0.3655108517954566,0.15615103292188673,0.2643162848729988,0.4791653991124276,cat,rrr070,ult,l3_eng,-3.845810047538216,-0.1338343406165303,0.31230206584377346
spec_dur,0.39090258367230646,0.12725736688345915,0.30288145657393295,0.4811180277822736,eng,rrr070,ult,l3_eng,-3.845810047538216,-0.1338343406165303,0.2545147337669183
f0_creak,0.31073957119609047,0.12266722704082655,0.2241589844391702,0.39930392734915654,eng,rrr070,ult,l3_eng,-3.845810047538216,-0.1338343406165303,0.2453344540816531
vowel_periph,0.29835784513160307,0.12044554674915105,0.20999268845155278,0.37789204517416014,eng,rrr070,ult,l3_eng,-3.845810047538216,-0.1338343406165303,0.2408910934983021
spec_dur,0.37292112354761836,0.14570879374592532,0.27576751073622524,0.4737643630855243,spa,rrr070,ult,l3_eng,-3.845810047538216,-0.1338343406165303,0.29141758749185065
f0_creak,0.31739339726825316,0.13551770449373932,0.21981280417665316,0.41724260506094324,spa,rrr070,ult,l3_eng,-3.845810047538216,-0.1338343406165303,0.27103540898747863
vowel_periph,0.3096854791841284,0.13506756320455882,0.21440790076113547,0.39918493167016866,spa,rrr070,ult,l3_eng,-3.845810047538216,-0.1338343406165303,0.27013512640911763
spec_dur,0.3082847340443695,0.10798157768518726,0.23656985074055936,0.3817522495388757,eng,rsj0489,ult,mono,,,0.21596315537037453
f0_creak,0.3587329971785799,0.12385348183884719,0.27500139704063853,0.4424541545518295,eng,rsj0489,ult,mono,,,0.24770696367769438
vowel_periph,0.33298226877705056,0.11672440009403943,0.2558782868961076,0.41690747238493586,eng,rsj0489,ult,mono,,,0.23344880018807887
spec_dur,0.3356266151163479,0.10985534386013933,0.2615973994421693,0.4130385484982731,eng,ruj030,ult,mono,,,0.21971068772027866
f0_creak,0.319147273771111,0.1047802735630011,0.24942652715246266,0.38910230754984954,eng,ruj030,ult,mono,,,0.2095605471260022
vowel_periph,0.34522611111254103,0.11190350753825605,0.26776939854939935,0.4216857210386721,eng,ruj030,ult,mono,,,0.2238070150765121
spec_dur,0.3500158145379785,0.11066675141412591,0.27464079022438614,0.4288227838014236,eng,sas050,ult,mono,,,0.22133350282825182
f0_creak,0.33769215620363074,0.11311646859239002,0.25781795657290063,0.4137174639372647,eng,sas050,ult,mono,,,0.22623293718478005
vowel_periph,0.31229202925839095,0.11118205163730374,0.23983041415491482,0.38674563039749077,eng,sas050,ult,mono,,,0.22236410327460748
spec_dur,0.35599046218916597,0.11105088086492129,0.2862276927672383,0.4336244733160761,eng,sln040,ult,mono,,,0.22210176172984258
f0_creak,0.34063966240137566,0.10597200664771285,0.2706142446868333,0.4124626366494519,eng,sln040,ult,mono,,,0.2119440132954257
vowel_periph,0.30336987540945837,0.10341121158683986,0.2364446161688563,0.3677763864022431,eng,sln040,ult,mono,,,0.20682242317367971
spec_dur,0.3544906525261812,0.12485980704107179,0.2620278567372316,0.4498365406993546,cat,srm056,ult,l3_eng,-7.669850446167048,1.5806970368776103,0.24971961408214358
f0_creak,0.2982163570325119,0.11489881029041314,0.2123363359839181,0.36965663119199904,cat,srm056,ult,l3_eng,-7.669850446167048,1.5806970368776103,0.22979762058082628
vowel_periph,0.34729299044130685,0.12222131722928706,0.2665240440300773,0.42401726223806435,cat,srm056,ult,l3_eng,-7.669850446167048,1.5806970368776103,0.24444263445857412
spec_dur,0.3717332956685353,0.1204552118670783,0.2866735730706308,0.45024830455631193,eng,srm056,ult,l3_eng,-7.669850446167048,1.5806970368776103,0.2409104237341566
f0_creak,0.3304886495678765,0.1252610671428891,0.23551377641450244,0.41614375874202014,eng,srm056,ult,l3_eng,-7.669850446167048,1.5806970368776103,0.2505221342857782
vowel_periph,0.2977780547635883,0.1175178238166218,0.20992278203248974,0.37550994932859827,eng,srm056,ult,l3_eng,-7.669850446167048,1.5806970368776103,0.2350356476332436
spec_dur,0.3276249226208431,0.22089512539466533,0.11647272943180231,0.5200322498484583,spa,srm056,ult,l3_eng,-7.669850446167048,1.5806970368776103,0.44179025078933065
f0_creak,0.43528940858270737,0.2536268648948544,0.2067605528435793,0.6686147960882134,spa,srm056,ult,l3_eng,-7.669850446167048,1.5806970368776103,0.5072537297897088
vowel_periph,0.23708566879644957,0.12812231657282397,0.1489990824757672,0.3229770871901702,spa,srm056,ult,l3_eng,-7.669850446167048,1.5806970368776103,0.25624463314564794
spec_dur,0.35651367623628877,0.22708568553037028,0.1699480069151576,0.5603472982177324,cat,usm074,ult,l3_eng,-6.8966799355352535,2.2151969843269907,0.45417137106074057
f0_creak,0.38188583949679544,0.226435054560929,0.20003810753796122,0.5819476733110434,cat,usm074,ult,l3_eng,-6.8966799355352535,2.2151969843269907,0.452870109121858
vowel_periph,0.26160048426691584,0.17482494003543222,0.11848550746918247,0.3951000888811572,cat,usm074,ult,l3_eng,-6.8966799355352535,2.2151969843269907,0.34964988007086445
spec_dur,0.37434773204672517,0.13456002267715222,0.2786371110308298,0.47188344222891193,eng,usm074,ult,l3_eng,-6.8966799355352535,2.2151969843269907,0.26912004535430445
f0_creak,0.3312364816228188,0.11645535011727225,0.241293920910834,0.41391793422477463,eng,usm074,ult,l3_eng,-6.8966799355352535,2.2151969843269907,0.2329107002345445
vowel_periph,0.2944157863304561,0.12400762435076289,0.2033801857757747,0.38002850265812027,eng,usm074,ult,l3_eng,-6.8966799355352535,2.2151969843269907,0.24801524870152578
spec_dur,0.2940663651235897,0.15368476687070312,0.1765801752378181,0.3978386330953599,spa,usm074,ult,l3_eng,-6.8966799355352535,2.2151969843269907,0.30736953374140624
f0_creak,0.3515972003038776,0.1369342126218591,0.25741367716586633,0.45400243086281505,spa,usm074,ult,l3_eng,-6.8966799355352535,2.2151969843269907,0.2738684252437182
