SubjID,partID,block,trial,file1,filedur,loadtime,status,response,rt
263f5026230907,rrr070,2,illegal_key,44,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur4,411,80,OK,PONdiss,756
263f5026230907,rrr070,2,illegal_key,45,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st1,425,60,OK,PONdiss,354
263f5026230907,rrr070,2,illegal_key,46,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st3,414,100,OK,PONdiss,640
263f5026230907,rrr070,2,illegal_key,47,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur3,453,90,OK,PONdiss,618
263f5026230907,rrr070,2,illegal_key,48,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st2,422,60,OK,PONdiss,583
263f5026230907,rrr070,2,illegal_key,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur3,434,55,OK,PONdiss,569
263f5026230907,rrr070,2,illegal_key,50,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st5,422,55,OK,PONdiss,408
263f5026230907,rrr070,2,illegal_key,51,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st1,418,55,OK,PONdiss,452
263f5026230907,rrr070,2,illegal_key,52,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st3,422,60,OK,PONdiss,881
263f5026230907,rrr070,2,illegal_key,53,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur3,434,55,OK,PONdiss,568
263f5026230907,rrr070,2,illegal_key,54,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur4,418,45,OK,PONdiss,576
263f5026230907,rrr070,2,illegal_key,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st3,425,55,OK,PONdiss,516
263f5026230907,rrr070,2,illegal_key,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur1,482,55,OK,PONdiss,872
263f5026230907,rrr070,2,illegal_key,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st4,425,70,OK,PONdiss,758
263f5026230907,rrr070,2,illegal_key,58,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st2,418,55,OK,PONdiss,614
263f5026230907,rrr070,2,illegal_key,59,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur3,429,45,OK,PONdiss,584
263f5026230907,rrr070,2,illegal_key,60,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st4,438,65,OK,PONdiss,765
263f5026230907,rrr070,2,illegal_key,61,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st1,422,45,OK,PONdiss,645
263f5026230907,rrr070,2,illegal_key,62,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur5,389,55,OK,PONdiss,675
263f5026230907,rrr070,2,illegal_key,63,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur4,407,55,OK,PONdiss,756
263f5026230907,rrr070,2,illegal_key,64,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur2,475,60,OK,PONdiss,606
263f5026230907,rrr070,2,illegal_key,65,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur1,478,50,OK,PONdiss,405
263f5026230907,rrr070,2,illegal_key,66,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur4,411,50,OK,PONdiss,634
263f5026230907,rrr070,2,illegal_key,67,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur2,451,65,OK,PONdiss,654
263f5026230907,rrr070,2,illegal_key,68,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur2,463,60,OK,PONdiss,526
263f5026230907,rrr070,2,illegal_key,69,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st3,438,55,OK,PONdiss,639
263f5026230907,rrr070,2,illegal_key,70,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur4,411,55,OK,PONdiss,571
263f5026230907,rrr070,2,illegal_key,71,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st4,418,50,OK,PONdiss,497
263f5026230907,rrr070,2,illegal_key,72,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur5,389,60,OK,PONdiss,636
263f5026230907,rrr070,2,illegal_key,73,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st5,425,60,OK,PONdiss,559
263f5026230907,rrr070,2,illegal_key,74,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st4,414,55,OK,PONdiss,606
263f5026230907,rrr070,2,illegal_key,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur3,453,20,OK,PONdiss,1964
263f5026230907,rrr070,2,illegal_key,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st1,425,65,OK,PONdiss,598
263f5026230907,rrr070,2,illegal_key,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur5,384,45,OK,PONdiss,491
263f5026230907,rrr070,2,illegal_key,3,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st5,414,50,OK,PONdiss,607
263f5026230907,rrr070,2,illegal_key,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur3,434,45,OK,PONdiss,729
263f5026230907,rrr070,2,illegal_key,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur2,451,50,OK,PONdiss,730
263f5026230907,rrr070,2,illegal_key,6,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st5,422,40,OK,PONdiss,799
263f5026230907,rrr070,2,illegal_key,7,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur2,475,50,OK,PONdiss,714
263f5026230907,rrr070,2,illegal_key,8,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st2,414,50,OK,PONdiss,498
263f5026230907,rrr070,2,illegal_key,9,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st4,438,45,OK,PONdiss,567
263f5026230907,rrr070,2,illegal_key,10,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur5,396,50,OK,PONdiss,552
263f5026230907,rrr070,2,illegal_key,11,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur5,389,40,OK,PONdiss,568
263f5026230907,rrr070,2,illegal_key,12,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur5,408,40,OK,PONdiss,581
263f5026230907,rrr070,2,illegal_key,13,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur2,456,45,OK,PONdiss,591
263f5026230907,rrr070,2,illegal_key,14,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st2,422,55,OK,PONdiss,528
263f5026230907,rrr070,2,illegal_key,15,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur3,441,45,OK,PONdiss,577
263f5026230907,rrr070,2,illegal_key,16,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st3,422,40,OK,PONdiss,601
263f5026230907,rrr070,2,illegal_key,17,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur1,478,40,OK,PONdiss,626
263f5026230907,rrr070,2,illegal_key,18,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur1,478,45,OK,PONdiss,712
263f5026230907,rrr070,2,illegal_key,19,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur3,434,50,OK,PONdiss,529
263f5026230907,rrr070,2,illegal_key,20,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur1,478,45,OK,PONdiss,777
263f5026230907,rrr070,2,illegal_key,21,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur4,415,45,OK,PONdiss,803
263f5026230907,rrr070,2,illegal_key,22,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur4,411,45,OK,PONdiss,625
263f5026230907,rrr070,2,illegal_key,23,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur4,411,40,OK,PONdiss,599
263f5026230907,rrr070,2,illegal_key,24,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur1,482,40,OK,PONdiss,641
263f5026230907,rrr070,2,illegal_key,25,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur4,407,40,OK,PONdiss,714
263f5026230907,rrr070,2,illegal_key,26,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur2,456,50,OK,PONdiss,520
263f5026230907,rrr070,2,illegal_key,27,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st4,414,45,OK,PONdiss,693
263f5026230907,rrr070,2,illegal_key,28,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur3,434,40,OK,PONdiss,689
263f5026230907,rrr070,2,illegal_key,29,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur1,485,40,OK,PONdiss,1195
263f5026230907,rrr070,2,illegal_key,30,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st1,422,45,OK,PONdiss,985
263f5026230907,rrr070,2,illegal_key,31,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st3,418,45,OK,PONdiss,1005
263f5026230907,rrr070,2,illegal_key,32,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur5,389,40,OK,PONdiss,666
263f5026230907,rrr070,2,illegal_key,33,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur3,434,45,OK,PONdiss,875
263f5026230907,rrr070,2,illegal_key,34,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur5,389,50,OK,PONdiss,733
263f5026230907,rrr070,2,illegal_key,35,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st1,414,45,OK,PONdiss,587
263f5026230907,rrr070,2,illegal_key,36,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur5,393,45,OK,PONdiss,846
263f5026230907,rrr070,2,illegal_key,37,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st1,418,45,OK,PONdiss,913
263f5026230907,rrr070,2,illegal_key,38,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur3,438,35,OK,PONdiss,783
263f5026230907,rrr070,2,illegal_key,39,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur1,478,45,OK,PONdiss,1135
263f5026230907,rrr070,2,illegal_key,40,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur5,389,50,OK,PONdiss,598
263f5026230907,rrr070,2,illegal_key,41,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur1,474,45,OK,PONdiss,750
263f5026230907,rrr070,2,illegal_key,42,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st2,418,40,OK,PONdiss,536
263f5026230907,rrr070,2,illegal_key,43,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st2,425,30,OK,PONdiss,587
263f5026230907,rrr070,2,illegal_key,44,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur2,460,40,OK,PONdiss,688
263f5026230907,rrr070,2,illegal_key,45,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur2,456,45,OK,PONdiss,779
263f5026230907,rrr070,2,illegal_key,46,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st3,425,40,OK,PONdiss,746
263f5026230907,rrr070,2,illegal_key,47,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur4,411,45,OK,PONdiss,531
263f5026230907,rrr070,2,illegal_key,48,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur1,478,45,OK,PONdiss,769
263f5026230907,rrr070,2,illegal_key,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur2,456,35,OK,PONdiss,577
263f5026230907,rrr070,2,illegal_key,50,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st5,418,50,OK,PONdiss,544
263f5026230907,rrr070,2,illegal_key,51,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur4,411,35,OK,PONdiss,513
263f5026230907,rrr070,2,illegal_key,52,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur4,411,30,OK,PONdiss,505
263f5026230907,rrr070,2,illegal_key,53,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st5,425,45,OK,PONdiss,515
263f5026230907,rrr070,2,illegal_key,54,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur2,456,40,OK,PONdiss,499
263f5026230907,rrr070,2,illegal_key,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur1,498,50,OK,PONdiss,679
263f5026230907,rrr070,2,illegal_key,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur4,418,25,OK,PONdiss,561
263f5026230907,rrr070,2,illegal_key,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st2,438,40,OK,PONdiss,509
263f5026230907,rrr070,2,illegal_key,58,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st4,418,40,OK,PONdiss,505
263f5026230907,rrr070,2,illegal_key,59,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur4,431,45,OK,PONdiss,470
263f5026230907,rrr070,2,illegal_key,60,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur2,463,35,OK,PONdiss,474
263f5026230907,rrr070,2,illegal_key,61,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st4,422,40,OK,PONdiss,871
263f5026230907,rrr070,2,illegal_key,62,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur1,478,50,OK,PONdiss,662
263f5026230907,rrr070,2,illegal_key,63,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur3,429,50,OK,PONdiss,537
263f5026230907,rrr070,2,illegal_key,64,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur2,456,45,OK,PONdiss,739
263f5026230907,rrr070,2,illegal_key,65,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur4,411,35,OK,PONdiss,744
263f5026230907,rrr070,2,illegal_key,66,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur3,434,35,OK,PONdiss,747
263f5026230907,rrr070,2,illegal_key,67,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st3,414,40,OK,PONdiss,565
263f5026230907,rrr070,2,illegal_key,68,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur5,389,40,OK,PONdiss,610
263f5026230907,rrr070,2,illegal_key,69,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st4,425,35,OK,PONdiss,767
263f5026230907,rrr070,2,illegal_key,70,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur3,434,40,OK,PONdiss,2237
263f5026230907,rrr070,2,illegal_key,71,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st5,438,40,OK,PONdiss,729
263f5026230907,rrr070,2,illegal_key,72,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st3,438,45,OK,PONdiss,534
263f5026230907,rrr070,2,illegal_key,73,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur5,389,45,OK,PONdiss,457
263f5026230907,rrr070,2,illegal_key,74,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st1,438,45,OK,PONdiss,608
263f5026230907,rrr070,2,illegal_key,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st2,425,25,OK,PONdiss,1546
263f5026230907,rrr070,2,illegal_key,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur5,389,55,OK,PONdiss,528
263f5026230907,rrr070,2,illegal_key,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st5,425,35,OK,PONdiss,517
263f5026230907,rrr070,2,illegal_key,3,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur5,389,45,OK,PONdiss,579
263f5026230907,rrr070,2,illegal_key,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur2,456,40,OK,PONdiss,746
263f5026230907,rrr070,2,illegal_key,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur1,478,30,OK,PONdiss,548
263f5026230907,rrr070,2,illegal_key,6,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st2,414,40,OK,PONdiss,434
263f5026230907,rrr070,2,illegal_key,7,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur2,456,50,OK,PONdiss,624
263f5026230907,rrr070,2,illegal_key,8,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur2,463,45,OK,PONdiss,720
263f5026230907,rrr070,2,illegal_key,9,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur1,485,45,OK,PONdiss,742
263f5026230907,rrr070,2,illegal_key,10,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur5,389,45,OK,PONdiss,589
263f5026230907,rrr070,2,illegal_key,11,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur3,438,45,OK,PONdiss,1798
263f5026230907,rrr070,2,illegal_key,12,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st3,414,45,OK,PONdiss,809
263f5026230907,rrr070,2,illegal_key,13,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur5,389,40,OK,PONdiss,646
263f5026230907,rrr070,2,illegal_key,14,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur3,453,50,OK,PONdiss,765
263f5026230907,rrr070,2,illegal_key,15,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur3,434,50,OK,PONdiss,644
263f5026230907,rrr070,2,illegal_key,16,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur1,478,35,OK,PONdiss,1567
263f5026230907,rrr070,2,illegal_key,17,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st4,425,45,OK,PONdiss,2204
263f5026230907,rrr070,2,illegal_key,18,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st5,438,40,OK,PONdiss,969
263f5026230907,rrr070,2,illegal_key,19,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st1,438,50,OK,PONdiss,649
263f5026230907,rrr070,2,illegal_key,20,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur1,474,50,OK,PONdiss,1537
263f5026230907,rrr070,2,illegal_key,21,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur4,418,40,OK,PONdiss,1783
263f5026230907,rrr070,2,illegal_key,22,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur5,389,45,OK,PONdiss,823
263f5026230907,rrr070,2,illegal_key,23,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur5,384,40,OK,PONdiss,697
263f5026230907,rrr070,2,illegal_key,24,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur2,475,45,OK,PONdiss,606
263f5026230907,rrr070,2,illegal_key,25,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st3,438,35,OK,PONdiss,766
263f5026230907,rrr070,2,illegal_key,26,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st4,414,40,OK,PONdiss,530
263f5026230907,rrr070,2,illegal_key,27,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur3,434,40,OK,PONdiss,601
263f5026230907,rrr070,2,illegal_key,28,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st3,422,45,OK,PONdiss,2321
263f5026230907,rrr070,2,illegal_key,29,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st4,438,50,OK,PONdiss,814
263f5026230907,rrr070,2,illegal_key,30,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st4,422,45,OK,PONdiss,540
263f5026230907,rrr070,2,illegal_key,31,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur3,434,35,OK,PONdiss,1603
263f5026230907,rrr070,2,illegal_key,32,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur4,411,40,OK,PONdiss,580
263f5026230907,rrr070,2,illegal_key,33,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur1,478,35,OK,PONdiss,714
263f5026230907,rrr070,2,illegal_key,34,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur5,389,40,OK,PONdiss,515
263f5026230907,rrr070,2,illegal_key,35,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur3,429,40,OK,PONdiss,760
263f5026230907,rrr070,2,illegal_key,36,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur1,478,40,OK,PONdiss,602
263f5026230907,rrr070,2,illegal_key,37,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st1,414,40,OK,PONdiss,651
263f5026230907,rrr070,2,illegal_key,38,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st5,414,50,OK,PONdiss,792
263f5026230907,rrr070,2,illegal_key,39,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st4,418,35,OK,PONdiss,1332
263f5026230907,rrr070,2,illegal_key,40,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur1,478,45,OK,PONdiss,680
263f5026230907,rrr070,2,illegal_key,41,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur4,407,45,OK,PONdiss,607
263f5026230907,rrr070,2,illegal_key,42,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur4,411,40,OK,PONdiss,567
263f5026230907,rrr070,2,illegal_key,43,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur3,434,45,OK,PONdiss,655
263f5026230907,rrr070,2,illegal_key,44,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st2,418,40,OK,PONdiss,583
263f5026230907,rrr070,2,illegal_key,45,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur3,434,50,OK,PONdiss,592
263f5026230907,rrr070,2,illegal_key,46,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur1,498,40,OK,PONdiss,1126
263f5026230907,rrr070,2,illegal_key,47,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur5,393,50,OK,PONdiss,736
263f5026230907,rrr070,2,illegal_key,48,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur2,456,45,OK,PONdiss,788
263f5026230907,rrr070,2,illegal_key,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st2,438,40,OK,PONdiss,692
263f5026230907,rrr070,2,illegal_key,50,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur4,415,45,OK,PONdiss,682
263f5026230907,rrr070,2,illegal_key,51,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur2,451,45,OK,PONdiss,689
263f5026230907,rrr070,2,illegal_key,52,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st3,418,25,OK,PONdiss,1001
263f5026230907,rrr070,2,illegal_key,53,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st5,418,40,OK,PONdiss,657
263f5026230907,rrr070,2,illegal_key,54,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur3,434,40,OK,PONdiss,3142
263f5026230907,rrr070,2,illegal_key,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur5,408,50,OK,PONdiss,596
263f5026230907,rrr070,2,illegal_key,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st1,418,40,slow_response,PONdiss,4425
263f5026230907,rrr070,2,illegal_key,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur4,411,60,OK,PONdiss,794
263f5026230907,rrr070,2,illegal_key,58,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur2,460,40,OK,PONdiss,566
263f5026230907,rrr070,2,illegal_key,59,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st2,422,40,OK,PONdiss,646
263f5026230907,rrr070,2,illegal_key,60,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st3,425,45,OK,PONdiss,582
263f5026230907,rrr070,2,illegal_key,61,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st1,425,35,OK,PONdiss,474
263f5026230907,rrr070,2,illegal_key,62,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur4,411,30,OK,PONdiss,528
263f5026230907,rrr070,2,illegal_key,63,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur4,431,45,OK,PONdiss,509
