Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	
ala059_catala_exp2_a.mat	"i"	80984.100	81014.100	0	0	0	0	0	0	0	0	0	0	0	0	3.991	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.997	206.689	206.870	205.462	251.081	2172.066	2935.743	4135.885	560.021	2506.628	3412.393	4468.199	
ala059_catala_exp2_a.mat	"a"	81054.100	81124.100	0	0	0	0	0	0	0	0	0	0	0	22.103	6.563	26.956	30.930	32.298	31.238	0.000	0	0	0	0	0	0	0	0	0	0	0	203.485	202.039	201.905	203.792	699.507	1830.845	2825.260	4299.445	835.224	2001.319	3019.476	4419.624	
ala059_catala_exp2_a.mat	"i"	85651.145	85701.536	0	0	0	0	0	0	0	0	0	0	0	0	2.996	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	202.279	202.548	201.480	203.389	236.870	2647.063	3149.323	4437.805	326.062	2708.098	3113.379	4482.851	
ala059_catala_exp2_a.mat	"a"	85771.397	85850.419	16.940	9.009	4.473	-8.009	-3.859	-0.169	7.931	4.536	24.948	20.799	17.109	23.228	2.510	32.832	33.745	33.861	34.347	0.000	19.399	11.592	8.961	14.364	8.058	-2.632	7.807	2.631	5.035	11.341	22.031	202.764	201.173	202.788	201.842	743.416	1784.723	2931.592	4098.542	777.088	1832.943	3209.440	4350.185	
ala059_catala_exp2_a.mat	"i"	91551.797	91602.100	0	0	0	0	0	0	0	0	0	0	0	0	3.121	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.413	204.679	204.622	203.620	239.810	2652.964	2928.590	4338.128	358.890	2764.937	3478.197	4445.926	
ala059_catala_exp2_a.mat	"a"	91652.100	91702.100	0	0	0	0	0	0	0	0	0	0	0	23.521	4.226	28.788	36.619	39.073	38.608	0.000	0	0	0	0	0	0	0	0	0	0	0	206.649	206.382	206.382	206.928	608.094	1831.583	2824.274	4160.557	963.467	2202.241	3245.321	4267.926	
ala059_catala_exp2_a.mat	"i"	96498.100	96548.100	0	0	0	0	0	0	0	0	0	0	0	0	1.951	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	201.560	202.319	202.533	203.389	256.789	2492.173	2903.753	4245.161	547.318	2657.722	3429.443	4439.539	
ala059_catala_exp2_a.mat	"a"	96588.100	96658.344	0	0	0	0	0	0	0	0	0	0	0	21.738	2.937	25.587	30.308	32.443	33.082	0.245	0	0	0	0	0	0	0	0	0	0	0	196.388	196.776	196.451	197.406	780.841	1762.994	2729.464	4152.798	840.370	1846.667	3020.312	4427.650	
ala059_catala_exp2_a.mat	"i"	102196.504	102233.152	0	0	0	0	0	0	0	0	0	0	0	0	4.192	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	209.812	209.918	209.266	207.949	256.132	2593.238	3006.826	4416.937	399.923	2467.916	3094.648	4482.692	
ala059_catala_exp2_a.mat	"a"	102264.100	102338.516	17.839	13.458	13.552	4.686	6.926	7.586	4.382	-0.095	13.154	10.913	10.253	26.260	5.988	38.679	42.209	42.101	41.007	0.000	22.487	13.697	5.871	21.371	6.807	4.006	8.790	7.826	1.116	15.680	18.482	210.352	209.343	210.494	211.487	641.576	1895.197	2768.012	4243.980	691.371	2097.014	3037.979	4397.305	
ala059_catala_exp2_b.mat	"i"	3570.000	3616.707	0	0	0	0	0	0	0	0	0	0	0	0	5.676	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	209.523	209.481	208.993	207.249	243.846	2509.750	3163.553	4459.625	458.558	2682.582	3572.428	4579.072	
ala059_catala_exp2_b.mat	"a"	3653.994	3710.000	0	0	0	0	0	0	0	0	0	0	0	24.260	9.079	27.229	33.405	35.738	35.276	0.000	0	0	0	0	0	0	0	0	0	0	0	208.340	207.035	207.621	209.050	640.150	1850.765	2775.016	4245.254	663.582	2062.475	3201.505	4431.130	
ala059_catala_exp2_b.mat	"i"	9194.400	9264.400	0	0	0	0	0	0	0	0	0	0	0	0	6.110	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	210.825	210.916	211.287	211.117	237.905	2505.852	2939.270	4349.342	447.007	2747.158	3385.822	4510.640	
ala059_catala_exp2_b.mat	"a"	9334.400	9424.091	19.801	10.454	4.593	-2.419	2.600	6.903	9.346	5.861	22.220	17.200	12.897	24.374	7.466	37.557	35.337	34.358	34.464	0.000	21.536	13.665	16.882	21.009	14.751	8.122	7.871	-3.217	0.527	6.785	13.414	206.945	205.386	206.271	207.055	736.191	1850.762	2839.064	4153.952	856.019	1951.104	3008.694	4319.823	
ala059_catala_exp2_b.mat	"i"	14551.118	14596.400	0	0	0	0	0	0	0	0	0	0	0	0	4.535	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	209.743	209.660	210.211	206.198	241.650	972.569	2700.917	4277.668	648.936	2857.758	3643.529	4427.133	
ala059_catala_exp2_b.mat	"a"	14651.158	14747.561	17.904	10.642	5.936	-3.118	2.240	6.618	7.261	4.706	21.021	15.664	11.285	24.200	4.399	32.967	36.957	37.415	36.854	0.000	20.074	14.018	9.922	18.469	11.370	4.719	6.056	4.097	1.605	8.704	15.355	204.218	202.636	202.451	204.000	588.495	1874.288	2866.779	4234.585	777.318	1991.586	3124.434	4531.649	
ala059_catala_exp2_b.mat	"i"	19129.279	19172.023	0	0	0	0	0	0	0	0	0	0	0	0	4.985	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	213.364	213.427	214.142	214.730	233.799	2645.292	3161.000	4292.248	332.736	2709.640	3273.588	4414.438	
ala059_catala_exp2_b.mat	"a"	19207.492	19283.886	16.680	14.607	12.754	7.115	5.128	6.820	2.073	1.854	9.566	11.552	9.861	24.411	3.155	35.158	41.756	42.849	41.425	0.000	22.475	11.852	2.005	21.352	1.929	-2.570	10.623	9.847	1.124	20.547	25.045	201.962	201.449	203.285	202.889	586.987	1888.212	3013.994	4299.271	618.672	1956.704	3105.962	4405.001	
ala059_catala_exp2_b.mat	"i"	24097.979	24148.909	0	0	0	0	0	0	0	0	0	0	0	0	4.150	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	209.245	208.710	209.421	207.396	243.241	2641.612	3017.177	4295.824	511.457	2810.343	3599.648	4534.684	
ala059_catala_exp2_b.mat	"a"	24193.472	24260.400	0	0	0	0	0	0	0	0	0	0	0	21.629	5.123	28.176	34.820	35.627	36.113	0.000	0	0	0	0	0	0	0	0	0	0	0	205.086	204.086	203.919	204.357	568.240	1804.487	2802.096	4211.942	561.211	1871.717	3244.457	4422.825	
ala059_catala_exp2_b.mat	"i"	29041.599	29072.400	0	0	0	0	0	0	0	0	0	0	0	0	3.298	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.939	206.826	207.497	206.198	262.577	2077.322	2831.752	4055.694	581.578	2632.718	3906.348	5453.804	
ala059_catala_exp2_b.mat	"a"	29122.540	29212.400	19.182	9.740	9.712	-1.043	-0.700	0.823	9.442	0.028	20.224	19.882	18.359	23.459	5.237	33.435	37.229	37.949	37.970	0.000	22.002	12.033	11.284	19.560	8.175	-0.502	9.969	0.749	2.442	13.827	22.504	209.511	209.101	208.193	208.971	598.915	1766.866	2691.735	3928.523	865.006	1990.713	3591.980	5248.585	
ala059_catala_exp2_b.mat	"i"	33678.879	33710.400	0	0	0	0	0	0	0	0	0	0	0	0	7.081	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	208.073	208.207	208.538	206.198	259.361	2474.566	2824.143	4121.890	757.432	2824.052	3333.029	4212.858	
ala059_catala_exp2_b.mat	"a"	33750.400	33843.490	19.267	14.666	7.115	-2.465	1.684	4.665	4.602	7.551	21.732	17.583	14.603	23.061	11.713	28.784	30.117	29.407	28.946	0.341	20.967	17.591	18.180	21.391	15.719	6.506	3.376	-0.588	-0.424	5.248	14.461	202.003	201.410	200.358	200.983	737.105	1714.085	2713.862	4093.324	878.194	1896.494	2828.085	4535.297	
ala059_catala_exp2_b.mat	"i"	37784.198	37849.678	0	0	0	0	0	0	0	0	0	0	0	0	11.094	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	216.226	216.254	216.811	219.387	230.491	2656.475	3205.602	4381.906	286.095	2693.481	3263.872	4442.832	
ala059_catala_exp2_b.mat	"a"	37907.883	38020.656	18.986	12.130	4.065	-9.509	-6.716	-0.204	6.857	8.065	28.496	25.702	19.190	25.036	3.697	35.898	33.909	35.093	35.406	0.000	20.588	13.779	13.711	16.578	10.788	0.215	6.809	0.068	4.010	9.800	20.373	203.090	201.792	203.386	202.882	874.257	1728.358	2982.264	4022.618	982.904	1875.656	3395.343	4209.317	
ala059_catala_exp2_b.mat	"i"	43526.765	43562.233	0	0	0	0	0	0	0	0	0	0	0	0	3.198	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	208.619	206.272	209.032	208.502	245.652	2469.323	2923.966	4271.746	409.313	2621.480	3388.636	4409.208	
ala059_catala_exp2_b.mat	"a"	43582.242	43636.809	14.934	12.264	11.512	1.145	9.936	10.422	2.670	0.752	13.789	4.998	4.512	25.225	3.989	31.989	35.235	35.261	33.796	0.000	19.328	12.300	6.484	18.208	10.740	7.039	7.027	5.816	1.120	8.588	12.289	195.399	193.960	195.710	196.313	666.261	1842.988	2884.529	4292.855	653.359	1896.125	3012.664	4387.100	
ala059_catala_exp2_b.mat	"i"	47362.400	47402.400	0	0	0	0	0	0	0	0	0	0	0	0	3.994	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	200.704	200.869	200.275	202.772	242.679	2595.337	2892.318	4399.653	402.758	2722.645	3312.310	4544.151	
ala059_catala_exp2_b.mat	"a"	47442.400	47512.400	0	0	0	0	0	0	0	0	0	0	0	22.583	3.114	26.636	32.877	34.040	33.120	0.191	0	0	0	0	0	0	0	0	0	0	0	195.523	193.696	192.670	194.305	775.225	1829.977	2794.066	4363.337	1094.764	2221.464	3482.321	4408.079	
ala059_catala_exp2_b.mat	"i"	51368.400	51408.400	0	0	0	0	0	0	0	0	0	0	0	0	2.406	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.394	206.936	195.518	205.625	241.291	2230.008	3126.277	4256.572	562.539	2631.048	3464.345	4433.950	
ala059_catala_exp2_b.mat	"a"	51448.400	51508.400	0	0	0	0	0	0	0	0	0	0	0	21.453	4.010	23.715	28.312	29.930	29.514	0.000	0	0	0	0	0	0	0	0	0	0	0	198.419	196.538	197.758	199.173	702.383	1871.572	2826.480	4260.334	945.753	2093.435	3181.282	4297.414	
ala059_catala_exp2_b.mat	"i"	56078.400	56123.306	0	0	0	0	0	0	0	0	0	0	0	0	3.401	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.122	203.153	203.131	203.620	278.489	2568.948	2944.863	4455.546	403.709	2644.839	3286.219	4575.054	
ala059_catala_exp2_b.mat	"a"	56161.503	56228.400	16.233	14.052	9.896	0.804	7.997	9.040	2.181	4.156	15.429	8.236	7.193	24.513	4.239	30.283	35.884	36.065	33.819	0.000	20.676	14.343	3.877	17.132	7.368	5.574	6.332	10.467	3.544	13.308	15.102	200.263	199.314	199.481	200.751	677.085	1861.180	2856.492	4399.863	791.449	1966.681	3022.536	4485.011	
ala059_catala_exp2_b.mat	"i"	60591.879	60620.400	0	0	0	0	0	0	0	0	0	0	0	0	3.565	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	205.126	205.304	204.191	203.620	235.598	1169.481	2978.460	4229.159	680.817	2612.970	3351.341	4458.048	
ala059_catala_exp2_b.mat	"a"	60657.359	60720.400	16.795	15.781	12.359	6.603	2.889	17.687	1.015	3.422	10.192	13.907	-0.892	21.276	4.102	29.422	34.022	34.329	33.730	0.000	22.810	13.642	3.947	20.661	4.857	0.046	9.168	9.695	2.149	17.953	22.764	202.618	200.761	201.423	202.166	589.885	1978.823	2974.438	4339.791	850.316	2147.452	3251.242	4679.197	
ala059_catala_exp2_b.mat	"i"	65490.400	65540.680	0	0	0	0	0	0	0	0	0	0	0	0	4.975	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.380	206.560	206.499	204.323	247.033	2585.564	2898.406	4371.450	508.358	2710.027	3413.162	4445.904	
ala059_catala_exp2_b.mat	"a"	65590.400	65637.082	0	0	0	0	0	0	0	0	0	0	0	24.170	6.999	26.904	33.912	35.574	34.555	0.000	0	0	0	0	0	0	0	0	0	0	0	201.496	198.977	200.305	202.100	624.494	1814.585	2825.874	4293.120	1088.558	2216.269	3440.925	4423.218	
ala059_catala_exp2_b.mat	"i"	70304.907	70354.400	0	0	0	0	0	0	0	0	0	0	0	0	3.571	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.313	203.381	203.433	203.620	237.352	2618.606	2899.730	4447.975	397.191	2733.918	3271.816	4513.798	
ala059_catala_exp2_b.mat	"a"	70402.219	70464.062	0	0	0	0	0	0	0	0	0	0	0	22.123	5.112	27.556	34.294	35.162	34.250	0.000	0	0	0	0	0	0	0	0	0	0	0	206.903	205.726	205.681	206.021	669.118	1883.331	2869.702	4313.651	674.606	1914.165	2916.097	4451.955	
ala059_catala_exp2_b.mat	"i"	75185.453	75246.386	0	0	0	0	0	0	0	0	0	0	0	0	3.999	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.123	206.382	206.397	204.215	231.072	2609.102	2864.255	4294.107	319.993	2811.605	3402.366	4392.724	
ala059_catala_exp2_b.mat	"a"	75320.400	75446.467	17.775	9.821	3.981	-16.326	-9.726	-5.793	7.955	5.840	34.102	27.501	23.569	24.768	1.949	37.339	36.834	36.855	37.185	0.038	19.343	10.925	10.177	10.746	9.488	-4.358	8.418	0.747	8.597	9.855	23.701	198.968	197.648	198.738	199.652	907.478	1729.212	3007.282	4131.040	1483.426	2258.367	4052.154	4319.576	
ala059_catala_exp2_b.mat	"i"	80148.634	80196.835	0	0	0	0	0	0	0	0	0	0	0	0	2.019	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	197.092	197.444	196.787	196.576	248.198	2482.609	3064.751	4349.427	462.282	2670.646	3131.641	4561.527	
ala059_catala_exp2_b.mat	"a"	80225.938	80280.400	14.141	14.557	10.750	3.869	1.627	1.812	-0.416	3.808	10.272	12.515	12.329	18.620	1.861	24.786	30.752	33.228	32.082	0.000	19.829	12.382	1.114	17.632	-2.748	-5.847	7.447	11.268	2.197	22.576	25.675	195.565	196.232	197.383	198.795	655.478	1869.030	2842.681	4381.566	723.408	1983.353	3145.588	4442.163	
ala059_catala_exp2_b.mat	"i"	84902.966	84934.400	0	0	0	0	0	0	0	0	0	0	0	0	2.022	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	195.158	195.165	194.774	195.730	237.801	2286.183	2908.837	4344.189	974.667	2656.715	3532.762	4363.001	
ala059_catala_exp2_b.mat	"a"	84964.400	85034.400	15.432	13.775	11.512	2.978	5.848	9.790	1.658	2.262	12.455	9.584	5.643	24.537	4.872	27.916	31.361	32.179	32.131	0.396	19.872	12.676	10.496	19.760	8.129	3.366	7.196	2.181	0.112	11.744	16.506	191.617	189.761	190.671	191.059	715.079	1773.371	2793.729	4113.340	1092.824	2013.098	3044.856	4426.669	
ala059_catala_exp2_b.mat	"i"	91597.921	91636.400	0	0	0	0	0	0	0	0	0	0	0	0	2.828	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	199.946	200.611	198.979	200.141	233.305	2640.684	3103.110	4269.133	395.040	2754.420	3824.461	4390.542	
ala059_catala_exp2_b.mat	"a"	91676.400	91745.252	0	0	0	0	0	0	0	0	0	0	0	23.266	5.196	35.684	41.750	42.289	40.457	0.000	0	0	0	0	0	0	0	0	0	0	0	201.583	200.338	200.540	202.263	647.383	1889.854	2855.129	4345.478	654.755	2000.965	3061.800	4601.581	
ala059_catala_exp2_b.mat	"i"	96490.400	96535.700	0	0	0	0	0	0	0	0	0	0	0	0	3.569	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	197.803	196.901	197.835	198.317	267.359	2049.640	2921.338	4121.058	627.050	2638.132	3587.902	4426.595	
ala059_catala_exp2_b.mat	"a"	96567.531	96636.649	16.201	13.417	11.681	0.092	8.315	10.634	2.783	1.736	16.108	7.885	5.567	24.939	7.059	29.480	34.090	35.129	33.747	0.206	20.311	14.962	6.454	16.582	8.792	3.627	5.349	8.508	3.729	11.519	16.684	193.549	192.568	192.070	193.629	685.201	1823.614	2888.663	4338.078	770.653	1887.566	3015.106	4405.552	
ala059_catala_exp2_b.mat	"i"	101516.223	101560.400	0	0	0	0	0	0	0	0	0	0	0	0	5.355	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	210.597	209.755	210.922	211.451	244.760	2603.995	2944.695	4449.758	298.955	2587.049	3160.857	4538.884	
ala059_catala_exp2_b.mat	"a"	101591.708	101665.374	16.799	14.571	14.141	7.174	8.868	6.925	2.228	0.430	9.625	7.931	9.874	23.493	6.246	31.582	36.864	36.808	35.533	0.000	22.305	13.317	4.285	22.305	6.642	2.669	8.988	9.032	-0.000	15.663	19.636	208.280	207.772	207.643	208.003	632.944	1871.007	2821.496	4304.944	670.021	1944.387	2890.315	4455.153	
ala059_catala_exp2_c.mat	"i"	3178.355	3210.000	0	0	0	0	0	0	0	0	0	0	0	0	3.292	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	195.430	195.074	195.014	195.730	221.343	802.917	2540.147	4480.645	324.253	2588.483	3597.536	4583.428	
ala059_catala_exp2_c.mat	"a"	3277.968	3370.000	17.314	9.248	0.481	-11.021	-7.558	-2.639	8.065	8.768	28.334	24.871	19.953	24.041	2.402	32.062	31.884	32.855	33.984	0.000	19.193	10.369	10.647	13.216	8.076	-0.934	8.824	-0.278	5.977	11.117	20.127	194.366	194.139	193.334	193.384	798.171	1768.064	2745.025	4154.554	1038.624	2141.280	3311.207	5103.141	
ala059_catala_exp2_c.mat	"i"	8117.500	8177.500	0	0	0	0	0	0	0	0	0	0	0	0	4.503	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.868	206.661	207.021	206.198	230.372	2521.905	2932.459	4442.976	340.447	2729.106	3187.700	4503.314	
ala059_catala_exp2_c.mat	"a"	8227.500	8349.035	19.789	9.977	2.093	-8.855	-0.192	6.243	9.812	7.884	28.644	19.982	13.546	25.438	4.814	35.110	36.829	37.473	36.785	0.000	20.998	12.525	14.415	16.880	16.455	5.350	8.473	-1.890	4.118	4.543	15.649	201.064	199.612	200.598	201.101	815.162	1746.514	3058.066	4104.750	1079.437	2114.147	3588.198	4354.041	
ala059_catala_exp2_c.mat	"i"	13356.100	13402.256	0	0	0	0	0	0	0	0	0	0	0	0	4.354	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.134	202.705	203.083	203.620	261.643	2424.642	2920.943	4224.493	565.980	2667.647	3470.342	4426.393	
ala059_catala_exp2_c.mat	"a"	13458.003	13526.100	0	0	0	0	0	0	0	0	0	0	0	0	5.781	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	197.955	198.178	195.622	197.177	617.885	1783.761	2813.774	4362.558	658.105	1815.107	2899.623	4447.429	
ala059_catala_exp2_c.mat	"i"	18382.100	18422.100	0	0	0	0	0	0	0	0	0	0	0	0	5.315	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	201.606	201.388	201.147	203.055	255.808	2592.614	3181.613	4198.988	558.971	2648.251	3603.744	4373.264	
ala059_catala_exp2_c.mat	"a"	18453.649	18522.100	17.767	17.118	10.667	5.315	9.008	11.825	0.649	6.451	12.452	8.759	5.942	24.709	8.185	28.854	32.676	34.278	32.711	0.000	22.365	16.928	4.281	21.169	7.025	4.955	5.437	12.647	1.196	15.340	17.409	193.472	191.482	193.075	193.826	660.237	1889.470	2854.093	4288.175	1001.923	2208.208	3230.445	4431.021	
ala059_catala_exp2_c.mat	"i"	23358.100	23398.100	0	0	0	0	0	0	0	0	0	0	0	0	2.567	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.072	203.931	204.721	203.620	238.310	2501.830	3129.834	4206.304	477.090	2712.401	3485.875	4515.234	
ala059_catala_exp2_c.mat	"a"	23448.100	23548.123	19.304	10.325	0.244	-7.998	-2.329	1.440	8.979	10.082	27.301	21.632	17.864	23.715	4.116	32.762	36.255	37.626	37.695	0.000	20.644	13.303	13.253	16.504	11.831	2.916	7.341	0.049	4.140	8.813	17.728	201.573	200.608	200.775	201.695	739.770	1787.292	2830.841	4111.821	785.536	1855.646	2969.203	4317.917	
ala059_catala_exp2_c.mat	"i"	28942.877	28994.100	0	0	0	0	0	0	0	0	0	0	0	0	4.488	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.659	204.848	206.019	204.558	249.985	2695.973	3141.950	4473.567	395.214	2757.113	3215.968	4557.274	
ala059_catala_exp2_c.mat	"a"	29058.939	29148.500	21.070	11.699	4.248	-4.215	2.600	4.493	9.371	7.451	25.285	18.470	16.577	24.708	7.436	30.166	28.830	28.108	28.910	0.000	22.805	15.420	14.307	18.814	13.951	4.652	7.385	1.113	3.991	8.854	18.153	202.974	202.824	202.772	203.353	699.859	1852.870	2840.428	4227.334	765.951	1941.713	3047.732	4402.843	
ala059_catala_exp2_c.mat	"i"	33485.496	33519.310	0	0	0	0	0	0	0	0	0	0	0	0	6.549	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	208.399	207.881	207.980	206.198	265.180	1060.173	2544.026	3354.472	621.339	2588.097	3473.425	4337.832	
ala059_catala_exp2_c.mat	"a"	33556.100	33616.100	18.144	16.664	13.191	6.614	1.790	18.556	1.479	3.473	11.530	16.354	-0.413	23.925	7.177	29.441	33.819	35.503	34.043	0.000	23.609	16.030	7.783	21.835	5.204	5.022	7.578	8.247	1.774	18.405	18.586	204.191	202.344	202.832	204.020	642.181	1884.977	2896.799	4318.364	690.063	2060.875	3041.264	4400.478	
ala059_catala_exp2_c.mat	"i"	38417.712	38487.167	0	0	0	0	0	0	0	0	0	0	0	0	5.252	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.189	203.125	202.496	203.620	254.701	2653.535	3051.568	4412.159	371.704	2736.151	3516.924	4538.495	
ala059_catala_exp2_c.mat	"a"	38522.100	38592.100	18.421	15.970	14.467	6.951	9.381	7.866	2.451	1.503	11.469	9.039	10.555	25.644	5.000	36.514	41.139	41.707	39.654	0.000	23.687	14.694	4.708	21.973	6.601	2.455	8.993	9.986	1.714	17.086	21.232	206.851	206.398	204.933	205.350	640.477	1914.490	2857.831	4357.182	631.151	2158.683	3158.232	4540.853	
ala059_catala_exp2_c.mat	"i"	43543.567	43604.100	0	0	0	0	0	0	0	0	0	0	0	0	4.958	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	200.799	200.842	200.221	201.672	229.227	2585.435	3235.578	4337.072	329.307	2669.522	3284.757	4452.599	
ala059_catala_exp2_c.mat	"a"	43644.100	43704.100	0	0	0	0	0	0	0	0	0	0	0	24.247	3.231	33.530	39.676	40.219	38.275	0.000	0	0	0	0	0	0	0	0	0	0	0	198.651	198.008	197.248	198.567	547.437	1863.629	2811.563	4306.911	613.351	1951.983	3056.297	4420.780	
ala059_catala_exp2_c.mat	"i"	48934.858	48966.844	0	0	0	0	0	0	0	0	0	0	0	0	3.663	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	207.143	207.138	207.189	206.198	257.000	2301.472	2956.938	4357.022	541.863	2601.424	3373.638	4454.534	
ala059_catala_exp2_c.mat	"a"	49004.100	49045.438	0	0	0	0	0	0	0	0	0	0	0	24.596	5.146	28.126	33.778	34.461	33.994	0.000	0	0	0	0	0	0	0	0	0	0	0	198.984	196.916	198.399	200.531	605.260	1788.413	2821.215	4241.718	784.042	1979.832	3085.457	4327.985	
ala059_catala_exp2_c.mat	"i"	54212.764	54268.100	0	0	0	0	0	0	0	0	0	0	0	0	4.119	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	205.299	205.372	205.872	204.265	254.011	2345.582	2914.414	4247.244	521.583	2777.612	3474.006	4415.669	
ala059_catala_exp2_c.mat	"a"	54338.100	54401.024	0	0	0	0	0	0	0	0	0	0	0	0	4.659	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	200.072	198.551	198.700	200.510	722.817	1822.697	2844.175	4339.073	744.076	1874.517	2948.043	4452.408	
ala059_catala_exp2_c.mat	"i"	59974.100	60044.100	0	0	0	0	0	0	0	0	0	0	0	0	4.513	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	198.096	198.334	196.615	197.929	253.809	2551.726	3266.986	4458.328	392.161	2667.493	3306.145	4545.379	
ala059_catala_exp2_c.mat	"a"	60094.744	60134.041	0	0	0	0	0	0	0	0	0	0	0	20.853	4.287	23.098	28.185	30.721	30.390	0.440	0	0	0	0	0	0	0	0	0	0	0	186.233	185.482	185.433	184.150	726.042	1587.672	2870.773	4000.751	872.586	1749.224	3172.254	4463.240	
ala059_catala_exp2_c.mat	"i"	64625.291	64675.555	0	0	0	0	0	0	0	0	0	0	0	0	1.893	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	193.953	193.275	195.448	195.425	328.659	2191.947	2847.464	4285.411	478.736	2509.764	3277.888	4372.258	
ala059_catala_exp2_c.mat	"a"	64722.162	64800.100	17.859	10.642	3.617	-4.576	-0.748	0.823	7.216	7.026	22.435	18.606	17.036	22.441	7.603	28.566	32.207	32.331	32.130	0.310	19.038	15.904	16.257	19.238	11.608	5.835	3.134	-0.352	-0.200	7.430	13.203	190.973	189.791	188.462	189.544	707.783	1791.970	2596.202	4055.789	782.190	1951.394	2779.887	4258.262	
ala059_catala_exp2_c.mat	"i"	69386.100	69436.100	0	0	0	0	0	0	0	0	0	0	0	0	2.897	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	201.198	201.039	201.224	203.620	293.733	2657.316	2975.497	4314.144	504.281	2719.797	3414.216	4494.009	
ala059_catala_exp2_c.mat	"a"	69482.157	69538.817	0	0	0	0	0	0	0	0	0	0	0	24.527	4.461	27.329	34.466	36.929	36.600	0.346	0	0	0	0	0	0	0	0	0	0	0	197.175	195.037	195.408	197.230	705.356	1884.313	2787.897	4242.778	850.272	2079.026	3197.861	4409.973	
ala059_catala_exp2_c.mat	"i"	74281.637	74314.100	0	0	0	0	0	0	0	0	0	0	0	0	3.637	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	202.135	201.842	201.933	203.620	275.914	2571.299	3155.327	4280.832	417.131	2597.435	3444.307	4457.609	
ala059_catala_exp2_c.mat	"a"	74346.523	74404.100	17.844	14.689	12.357	1.071	7.858	9.308	3.155	2.332	16.772	9.986	8.535	25.469	6.363	30.778	34.458	35.656	34.940	0.000	22.051	15.497	6.572	17.839	7.508	3.531	6.554	8.926	4.212	14.544	18.520	201.098	198.818	199.817	201.477	690.119	1854.757	2870.789	4245.407	745.391	2030.276	2977.327	4356.213	
