Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H2Kc_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	H42Kc_mean	H2KH5Kc_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H2Ku_mean	H5Ku_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	H42Ku_mean	H2KH5Ku_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	oF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	oF1_mean	oF2_mean	oF3_mean	oF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	oB1_mean	oB2_mean	oB3_mean	oB4_mean	epoch_mean	
lrv099_spanish_exp2_c.mat	"o"	58111.867	58173.351	9.627	14.262	19.088	5.508	-0.919	9.567	5.083	-4.635	-4.826	4.119	10.546	0.060	14.004	30.403	23.046	1.056	31.389	37.545	42.182	42.542	0.000	17.645	9.608	1.623	16.371	-4.684	-10.880	-13.302	-25.320	8.037	7.985	1.274	22.330	28.525	14.925	11.780	217.882	217.533	216.010	218.216	0	261.604	1715.927	3067.536	3631.321	491.951	1805.130	3484.782	4296.782	0	0	0	0	129.602	156.661	272.279	187.099	579.263	559.081	231.583	395.895	0	0	0	0	0.226	
lrv099_spanish_exp2_c.mat	"i"	62353.571	62397.700	19.717	6.733	-18.839	-27.157	-22.477	-17.102	-22.276	12.984	25.572	46.874	42.194	36.819	3.437	1.864	23.238	1.661	23.430	35.719	40.029	42.386	0.000	20.515	10.365	-3.100	-2.078	-9.109	-10.826	-12.200	-24.141	10.150	13.465	22.593	29.624	31.341	9.099	11.762	204.593	204.790	205.113	203.850	0	774.696	2083.282	2891.113	3688.036	273.074	2367.569	3586.531	4315.516	0	0	0	0	518.618	182.307	212.313	163.244	371.068	472.654	512.203	1664.970	0	0	0	0	0.222	
lrv099_spanish_exp2_c.mat	"o"	62438.677	62502.072	18.348	6.243	-12.217	-20.989	-23.862	-12.345	-14.817	12.105	18.460	39.337	42.210	30.693	2.600	9.216	24.446	1.278	29.143	37.198	41.854	43.334	0.000	19.006	9.111	6.537	6.664	-3.784	-9.772	-12.055	-24.032	9.895	2.574	12.342	22.791	28.778	18.592	12.510	206.789	206.162	205.903	205.433	0	884.750	1648.695	2918.163	3812.884	603.438	1758.647	3555.697	4058.269	0	0	0	0	287.520	228.053	222.667	136.007	941.106	972.283	906.480	331.769	0	0	0	0	0.203	
lrv099_spanish_exp2_c.mat	"i"	67631.700	67690.567	19.244	6.434	-21.564	-26.990	-23.972	-17.650	-22.240	12.810	27.998	46.234	43.216	36.894	0.676	1.613	23.753	1.570	27.406	37.585	41.981	43.220	0.000	19.909	9.370	-0.896	-0.825	-9.044	-9.706	-13.117	-23.853	10.539	10.266	20.734	28.953	29.615	12.221	11.431	206.406	206.670	205.331	205.913	0	825.740	2139.603	2948.639	3748.762	311.091	2457.527	3576.155	4047.885	0	0	0	0	340.387	231.090	204.938	152.562	392.874	717.998	941.479	1555.031	0	0	0	0	0.217	
lrv099_spanish_exp2_c.mat	"o"	67726.295	67791.700	16.471	7.213	-16.783	-25.076	-26.270	-15.918	-18.554	9.258	23.996	41.546	42.741	32.389	1.771	6.939	22.448	0.953	27.190	33.307	39.356	41.288	0.000	17.189	10.367	2.834	3.076	-5.078	-13.871	-14.964	-25.492	6.822	7.533	14.113	22.266	31.060	17.798	10.510	214.313	214.774	214.730	216.778	0	910.628	1574.476	2930.561	3840.995	696.476	2243.039	3713.696	4146.111	0	0	0	0	354.951	311.223	285.070	181.236	712.010	1282.374	474.663	579.129	0	0	0	0	0.209	
lrv099_spanish_exp2_c.mat	"i"	72889.405	72945.512	8.825	13.781	16.539	5.033	-4.589	1.557	-7.079	-4.956	-2.757	3.792	13.414	7.268	23.618	21.607	24.499	0.681	29.521	40.954	46.156	47.688	0.000	16.139	9.317	-1.717	14.759	-12.606	-11.832	-17.574	-28.686	6.821	11.034	1.380	28.745	27.971	15.857	11.552	193.779	193.916	194.230	194.939	0	236.661	2113.701	2915.184	3771.331	437.816	2508.278	3490.137	3996.450	0	0	0	0	132.233	211.416	186.647	151.037	240.033	665.699	1257.715	599.851	0	0	0	0	0.207	
lrv099_spanish_exp2_c.mat	"o"	72968.959	73033.700	14.137	4.448	-9.640	-14.453	-17.907	-6.531	-12.350	9.689	14.088	28.591	32.044	20.669	2.710	14.571	24.835	0.814	35.336	42.830	46.863	46.779	0.000	15.336	8.043	8.562	10.189	-2.995	-8.554	-12.295	-26.921	7.292	-0.518	5.147	18.331	23.890	20.856	14.895	198.546	197.954	197.228	198.379	0	770.537	1712.094	3001.506	3621.288	691.189	1807.911	3359.802	3997.067	0	0	0	0	183.021	142.232	184.247	172.662	322.117	807.831	361.672	407.988	0	0	0	0	0.197	
lrv099_spanish_exp2_c.mat	"i"	77809.650	77860.784	12.927	16.889	17.781	12.755	0.335	2.986	1.520	-3.962	-0.892	0.172	12.591	9.941	16.261	23.368	22.899	1.995	27.890	39.874	43.833	44.979	0.000	21.219	9.397	-2.547	21.218	-9.140	-9.951	-11.803	-21.848	11.822	11.944	0.001	30.359	31.170	9.256	10.734	205.738	206.063	205.313	204.215	0	219.559	2172.718	2869.077	3749.293	274.027	2411.204	3633.131	4347.619	0	0	0	0	36.141	208.737	231.486	171.821	272.811	351.979	551.642	1147.767	0	0	0	0	0.192	
lrv099_spanish_exp2_c.mat	"o"	77907.124	77983.700	9.668	14.273	25.701	8.840	-0.163	9.672	9.594	-4.604	-11.429	0.828	9.831	-0.004	16.107	35.429	22.408	1.107	29.045	34.685	39.907	41.227	0.000	18.044	7.836	7.037	17.949	-4.886	-12.474	-14.562	-25.835	10.208	0.799	0.096	22.931	30.518	21.600	11.665	205.535	205.142	205.878	205.079	0	230.751	1603.493	2966.365	3758.262	642.107	1394.899	3599.842	4044.779	0	0	0	0	185.404	285.764	374.108	174.164	642.768	871.914	554.111	733.502	0	0	0	0	0.205	
lrv099_spanish_exp2_c.mat	"i"	83291.700	83340.988	11.829	17.323	17.079	10.216	-0.748	6.688	-0.511	-5.493	0.244	1.613	12.577	5.141	17.590	22.903	22.913	1.661	27.082	37.060	41.664	43.814	0.000	20.212	11.417	-1.794	19.986	-7.776	-9.344	-13.854	-23.414	8.794	13.212	0.225	27.987	29.556	12.060	10.372	211.462	211.805	210.836	211.347	0	244.005	2075.526	2972.358	3772.831	338.294	2422.944	3688.367	4304.269	0	0	0	0	76.388	157.481	152.115	117.642	304.801	470.009	516.561	1331.865	0	0	0	0	0.220	
lrv099_spanish_exp2_c.mat	"o"	83374.558	83441.700	12.029	16.257	18.925	3.919	-2.143	9.853	2.438	-4.228	-2.668	8.110	14.172	2.176	16.487	26.505	23.458	1.525	30.495	38.506	43.998	44.915	0.000	19.218	13.424	2.834	15.629	-4.657	-9.564	-15.710	-24.066	5.794	10.591	3.589	23.875	28.782	18.544	8.454	210.123	210.454	212.332	211.981	0	291.859	1632.550	2982.621	3769.379	630.962	2235.357	3693.732	4529.264	0	0	0	0	155.314	228.432	190.201	171.608	514.935	1278.073	402.710	1155.735	0	0	0	0	0.206	
lrv099_spanish_exp2_c.mat	"i"	87815.700	87868.538	11.658	16.340	18.394	11.251	-2.203	1.366	0.412	-4.681	-2.054	0.407	13.862	10.293	17.981	24.733	22.033	1.496	29.320	39.782	43.932	44.787	0.000	20.084	9.243	-1.632	20.079	-11.492	-12.725	-14.157	-24.320	10.841	10.874	0.005	31.576	32.810	12.526	10.262	207.676	207.463	207.572	205.912	0	227.091	2193.783	2959.615	3927.795	309.356	2452.775	3664.096	4239.005	0	0	0	0	39.974	341.123	447.998	248.030	298.081	624.670	1418.044	797.534	0	0	0	0	0.204	
lrv099_spanish_exp2_c.mat	"o"	87901.679	87980.585	8.713	14.578	23.585	6.351	-1.303	10.838	1.624	-5.866	-9.007	2.361	10.016	-2.126	21.962	26.747	25.498	0.922	34.181	42.898	47.274	49.463	0.000	16.956	9.295	5.461	16.494	-6.165	-10.807	-16.378	-25.124	7.660	3.834	0.462	23.120	27.762	21.839	8.875	210.387	209.992	210.558	210.634	0	248.494	1760.017	3134.759	4166.580	567.822	1527.324	3531.491	4353.296	0	0	0	0	123.062	124.013	234.321	263.772	851.573	1101.543	591.946	547.286	0	0	0	0	0.212	
lrv099_spanish_exp2_c.mat	"i"	92447.700	92497.700	12.182	17.062	15.042	11.119	-3.583	6.037	3.570	-4.880	2.020	1.063	15.765	6.145	11.473	27.643	21.263	1.777	26.044	36.182	41.827	43.536	0.000	20.645	10.716	-3.954	20.541	-10.564	-11.379	-15.632	-24.073	9.929	14.670	0.104	31.209	32.025	11.678	9.005	210.883	210.959	209.944	211.193	0	237.508	2059.021	2995.034	3686.148	309.754	2355.527	3523.061	4263.250	0	0	0	0	65.754	393.517	314.206	188.128	229.982	673.782	636.550	737.747	0	0	0	0	0.196	
lrv099_spanish_exp2_c.mat	"o"	92534.868	92607.700	10.515	15.327	20.597	5.834	0.128	9.987	5.602	-4.812	-5.270	4.681	10.387	0.528	14.995	30.402	24.269	1.254	36.752	42.815	47.794	48.329	0.000	18.378	11.262	3.982	16.939	-2.354	-10.978	-15.228	-24.800	7.117	7.279	1.439	20.733	29.357	19.210	9.819	214.092	214.511	214.561	216.270	0	264.377	1564.815	2993.781	3733.935	625.911	2034.265	3587.417	4145.080	0	0	0	0	145.727	214.740	257.511	168.907	697.396	542.024	534.456	552.638	0	0	0	0	0.216	
lrv099_spanish_exp2_c.mat	"i"	97447.700	97511.598	12.044	16.804	17.814	11.537	-2.333	2.650	1.517	-4.761	-1.010	0.507	14.376	9.393	16.298	26.176	25.093	1.710	32.523	42.894	47.110	48.989	0.000	20.310	9.931	-2.008	20.299	-11.301	-12.150	-15.008	-24.659	10.379	11.939	0.011	31.611	32.460	13.000	9.260	203.734	204.123	203.791	203.620	0	223.507	2140.281	2944.111	3752.132	304.846	2409.058	3610.585	4058.151	0	0	0	0	45.110	254.449	249.561	185.667	258.389	537.927	1058.092	999.299	0	0	0	0	0.215	
lrv099_spanish_exp2_c.mat	"o"	97546.542	97604.241	10.251	15.322	24.388	8.708	2.134	11.813	9.778	-5.071	-9.066	1.543	8.116	-1.563	14.610	35.015	25.105	1.201	32.936	40.953	45.424	46.104	0.000	18.561	9.294	5.998	18.178	-2.415	-9.680	-13.349	-25.237	9.267	3.296	0.383	20.977	28.242	19.347	11.595	208.355	207.042	206.984	206.289	0	241.807	1629.582	2960.891	3695.056	574.495	1488.752	3420.412	4077.015	0	0	0	0	197.739	179.158	214.358	167.124	803.903	699.445	520.264	421.559	0	0	0	0	0.224	
lrv099_spanish_exp2_c.mat	"i"	102422.077	102472.687	19.425	8.437	-8.295	-20.598	-19.289	-18.601	-18.161	10.989	16.731	40.023	38.714	38.026	9.867	4.694	26.045	1.862	36.191	45.590	49.469	50.811	0.000	20.388	12.989	-0.984	3.178	-9.323	-13.035	-13.225	-22.855	7.400	13.973	17.210	29.711	33.423	12.240	9.528	201.926	202.074	202.245	203.620	0	650.277	2171.008	2901.639	3747.306	343.884	2322.485	3665.522	4499.559	0	0	0	0	376.831	199.545	380.254	195.157	164.368	410.289	419.492	1261.968	0	0	0	0	0.192	
lrv099_spanish_exp2_c.mat	"o"	102498.555	102565.700	19.421	7.998	-12.101	-20.193	-22.030	-15.391	-13.674	11.423	20.099	39.614	41.451	34.813	1.572	10.162	23.998	1.670	28.447	37.597	42.923	44.857	0.000	20.172	11.370	5.527	6.744	-3.171	-13.210	-12.113	-23.836	8.803	5.843	13.429	23.343	33.383	17.640	11.451	204.992	204.282	204.795	204.238	0	822.178	1607.509	2855.554	3778.486	473.943	1543.967	3646.477	4230.485	0	0	0	0	316.108	197.578	362.670	177.639	446.308	439.370	477.978	561.688	0	0	0	0	0.206	
lrv099_spanish_exp2_d.mat	"i"	2428.058	2487.028	13.931	17.835	14.420	9.578	-0.463	1.905	3.163	-3.904	3.416	4.352	14.394	12.025	11.257	26.018	24.370	2.266	29.071	42.061	46.439	47.365	0.000	21.501	13.114	-4.031	19.690	-9.244	-7.834	-13.866	-22.855	8.388	17.144	1.812	30.745	29.336	9.836	9.497	204.001	204.278	203.835	203.620	0	238.449	2292.332	2897.898	3744.916	298.512	2584.333	3648.983	4149.287	0	0	0	0	69.702	340.677	235.731	253.227	154.365	335.043	495.654	1200.248	0	0	0	0	0.217	
lrv099_spanish_exp2_d.mat	"o"	2528.307	2590.000	11.524	14.199	25.109	11.298	0.127	12.888	9.163	-2.675	-10.910	0.225	11.397	-1.365	15.947	34.416	22.688	1.419	33.443	41.192	45.471	45.442	0.000	19.812	6.872	5.675	19.798	-5.426	-11.461	-15.806	-25.254	12.939	1.198	0.014	25.238	31.273	21.481	9.905	205.175	205.199	205.466	204.684	0	217.501	1637.051	3094.147	3566.767	476.278	1439.465	3399.561	4286.622	0	0	0	0	76.687	138.843	211.327	151.980	561.877	676.288	158.956	606.404	0	0	0	0	0.206	
lrv099_spanish_exp2_d.mat	"i"	7753.100	7813.100	11.273	12.422	13.626	7.303	-5.652	25.681	27.874	-1.150	-1.204	3.970	16.925	-14.408	-14.248	52.019	23.495	1.703	25.840	38.905	44.219	42.763	0.000	19.881	12.489	-3.339	18.814	2.309	-8.915	-16.473	-24.144	7.392	15.828	1.067	17.573	28.796	13.134	7.453	205.175	206.325	203.698	205.596	0	244.976	614.701	2639.294	4133.635	351.550	2772.960	3635.985	4241.791	0	0	0	0	102.309	424.933	262.797	242.409	180.057	434.879	935.981	486.161	0	0	0	0	0.197	
lrv099_spanish_exp2_d.mat	"o"	7861.750	7923.100	10.649	13.831	7.512	5.222	-1.430	16.949	25.682	-3.182	6.318	5.427	12.079	-6.300	-18.170	49.522	23.475	1.708	32.483	38.178	45.051	47.286	0.000	19.308	12.052	3.198	17.576	4.515	-16.966	-15.500	-23.839	7.256	8.854	1.733	14.793	36.275	18.698	8.660	226.424	226.026	224.681	225.680	0	278.073	866.399	3043.227	3862.058	440.059	1129.859	3634.459	4453.600	0	0	0	0	138.713	326.530	793.404	359.915	460.180	522.892	612.114	456.725	0	0	0	0	0.226	
lrv099_spanish_exp2_d.mat	"i"	12821.100	12881.173	12.035	16.462	17.008	11.756	-2.429	1.900	0.032	-4.427	-0.545	0.279	14.464	10.135	16.975	24.298	23.687	1.611	26.921	40.108	45.471	47.265	0.000	20.177	9.193	-3.182	20.175	-11.821	-13.430	-14.859	-24.266	10.984	12.375	0.002	31.998	33.607	11.677	9.283	203.122	203.590	202.310	203.454	0	219.076	2119.023	2967.808	3752.087	295.941	2298.116	3644.886	4240.892	0	0	0	0	35.950	235.957	290.174	156.794	250.888	589.471	516.615	1167.082	0	0	0	0	0.213	
lrv099_spanish_exp2_d.mat	"o"	12905.886	12971.301	10.708	15.023	21.217	3.401	-0.419	7.391	3.119	-4.315	-6.194	7.307	11.127	3.318	18.098	27.965	24.723	1.267	29.313	37.213	42.433	43.522	0.000	18.083	11.430	4.628	14.790	-3.387	-12.216	-14.736	-24.846	6.654	6.802	3.293	21.470	30.299	19.364	10.210	215.492	214.482	213.736	215.943	0	274.449	1636.692	2973.577	3748.951	513.336	1572.588	3526.087	4182.851	0	0	0	0	150.935	191.576	297.856	229.200	562.810	655.958	524.766	445.423	0	0	0	0	0.212	
lrv099_spanish_exp2_d.mat	"i"	17929.100	17986.628	18.553	7.211	-18.080	-25.638	-24.299	-19.519	-20.836	11.343	25.290	44.191	42.853	38.072	2.757	3.501	25.191	1.364	29.938	39.921	45.590	47.231	0.000	19.213	10.122	1.210	1.074	-9.905	-9.983	-16.036	-24.337	9.090	8.912	18.138	29.118	29.195	17.246	8.669	199.967	199.984	199.750	200.912	0	771.873	2287.751	2980.248	3865.438	410.438	2582.807	3515.071	4148.623	0	0	0	0	219.634	397.900	319.349	251.487	287.173	909.649	1518.939	926.299	0	0	0	0	0.186	
lrv099_spanish_exp2_d.mat	"o"	18024.377	18087.292	18.717	6.101	-13.685	-18.964	-20.799	-8.947	-15.594	12.616	19.786	37.681	39.516	27.664	1.909	7.737	23.145	1.458	35.253	43.077	44.794	43.655	0.000	19.427	9.252	6.866	7.667	-2.860	-8.589	-12.260	-23.331	10.176	2.386	11.760	22.287	28.016	19.125	11.695	206.430	206.460	205.575	205.761	0	845.739	1747.522	3086.768	3653.418	539.785	1688.257	3497.200	4282.917	0	0	0	0	247.391	113.053	207.116	111.184	538.439	630.436	197.101	465.527	0	0	0	0	0.203	
lrv099_spanish_exp2_d.mat	"i"	22249.100	22303.855	13.241	17.764	15.673	11.055	-1.312	4.006	5.378	-4.523	2.091	2.186	14.553	9.235	10.295	27.276	23.924	2.032	25.826	38.120	42.769	44.368	0.000	21.126	12.513	-2.872	20.703	-8.795	-10.564	-12.492	-21.899	8.613	15.384	0.423	29.921	31.690	9.621	10.142	201.373	201.515	201.348	203.620	0	235.791	2122.783	2924.939	3786.686	321.882	2383.548	3800.080	4170.321	0	0	0	0	83.598	255.615	358.801	137.601	264.429	495.716	323.055	2172.858	0	0	0	0	0.214	
lrv099_spanish_exp2_d.mat	"o"	22350.751	22409.100	10.759	15.928	25.468	8.345	-0.217	12.020	9.408	-5.168	-9.541	2.415	10.977	-1.261	16.061	34.329	22.789	1.347	31.538	38.691	42.497	42.346	0.000	18.647	10.839	7.498	18.077	-4.819	-9.891	-12.043	-24.921	7.808	3.341	0.570	23.466	28.538	19.541	13.553	201.666	201.078	201.140	203.189	0	234.291	1674.227	3057.970	3622.183	649.902	1771.802	3494.130	4314.204	0	0	0	0	179.839	164.257	231.830	143.105	462.704	1284.063	223.630	1152.141	0	0	0	0	0.203	
lrv099_spanish_exp2_d.mat	"i"	27154.253	27203.100	19.458	7.204	-19.465	-24.257	-21.971	-21.093	-20.418	12.253	26.669	43.715	41.429	40.551	0.953	3.465	24.548	1.691	29.689	38.668	43.210	45.216	0.000	20.167	10.368	0.502	1.091	-9.316	-10.310	-12.488	-23.883	9.799	9.866	19.076	29.483	30.477	12.990	11.458	201.696	201.899	202.106	203.620	0	763.406	2245.362	2873.367	3724.740	369.012	2455.989	3705.754	4455.852	0	0	0	0	252.719	245.919	287.472	114.349	276.467	466.596	352.687	2381.350	0	0	0	0	0.200	
lrv099_spanish_exp2_d.mat	"o"	27248.160	27303.100	19.153	7.017	-10.833	-20.165	-24.173	-11.427	-14.312	12.136	17.850	39.318	43.327	30.581	3.479	9.341	23.414	1.573	30.950	38.107	42.386	41.875	0.000	19.851	10.101	6.911	7.481	-3.872	-9.642	-13.280	-23.654	9.750	3.190	12.369	23.723	29.493	20.191	10.584	207.298	207.282	206.554	206.537	0	891.920	1613.345	2949.136	3719.136	653.674	2034.152	3598.078	4094.800	0	0	0	0	382.370	400.174	289.971	146.777	803.306	1091.455	361.262	515.529	0	0	0	0	0.214	
lrv099_spanish_exp2_d.mat	"i"	32221.100	32267.793	19.055	6.942	-21.846	-28.008	-24.342	-19.938	-23.088	12.112	28.789	47.063	43.397	38.992	1.242	1.194	24.385	1.497	31.276	42.781	46.826	48.360	0.000	19.790	10.230	-3.191	-2.648	-10.580	-14.529	-12.279	-24.282	9.560	13.421	22.438	30.370	34.320	9.089	12.057	202.019	201.893	202.213	203.567	0	745.635	2081.885	2959.982	3709.121	318.831	2148.288	3558.522	4123.767	0	0	0	0	335.332	159.017	339.060	182.157	229.948	528.324	653.306	630.325	0	0	0	0	0.208	
lrv099_spanish_exp2_d.mat	"o"	32306.578	32371.100	18.451	8.516	-12.972	-15.777	-18.152	-10.017	-7.867	9.935	21.488	34.229	36.604	28.468	-5.105	16.865	24.580	1.746	32.038	37.942	43.235	44.108	0.000	19.228	11.998	10.114	10.908	1.092	-10.353	-11.086	-24.732	7.229	1.884	8.320	18.136	29.581	21.201	14.201	202.043	200.906	201.167	202.841	0	795.108	1540.262	2867.161	3821.183	640.975	1489.817	3381.525	4097.188	0	0	0	0	282.088	179.579	242.685	280.423	450.723	727.164	1119.441	348.715	0	0	0	0	0.215	
lrv099_spanish_exp2_d.mat	"i"	37424.350	37498.250	17.447	7.226	-15.877	-26.398	-21.104	-17.101	-20.122	10.220	23.104	43.845	38.550	34.548	4.244	5.922	26.007	1.096	31.984	42.117	47.032	47.869	0.000	18.131	10.275	-0.061	-0.826	-8.591	-6.926	-15.129	-26.044	7.856	10.336	18.956	26.721	25.057	15.067	11.020	198.689	198.541	198.618	199.000	0	760.886	2246.127	2922.548	3698.434	400.189	2526.052	3587.836	3972.744	0	0	0	0	444.134	304.265	237.628	113.168	314.337	408.426	1120.495	435.130	0	0	0	0	0.200	
lrv099_spanish_exp2_d.mat	"o"	37537.748	37599.100	13.835	6.254	-11.200	-17.562	-19.282	-10.117	-14.230	7.581	17.454	31.397	33.117	23.952	3.030	14.274	24.097	0.696	30.943	36.736	42.028	42.580	0.382	14.601	9.659	8.698	8.546	-1.275	-11.280	-17.617	-28.504	4.941	0.961	6.054	15.875	25.881	26.316	10.923	192.553	191.352	192.473	192.629	0	750.952	1527.617	2895.745	3673.268	647.537	1566.315	3549.854	4069.676	0	0	0	0	350.313	187.087	341.446	151.867	432.555	558.724	287.020	881.767	0	0	0	0	0.194	
lrv099_spanish_exp2_d.mat	"i"	42218.475	42270.991	13.362	18.399	17.008	11.790	0.360	2.689	-0.021	-5.037	1.391	1.572	13.002	10.673	17.029	26.089	23.826	2.097	26.533	38.451	43.609	44.483	0.000	21.274	12.574	-2.288	20.998	-9.512	-8.196	-14.875	-26.111	8.700	14.862	0.276	30.786	29.469	12.587	11.986	199.247	199.030	199.324	201.135	0	231.162	2270.991	2914.148	3774.642	354.947	2624.390	3771.538	4334.786	0	0	0	0	81.748	332.249	231.441	182.316	222.738	323.024	245.427	2401.914	0	0	0	0	0.185	
lrv099_spanish_exp2_d.mat	"o"	42309.752	42381.100	10.840	14.742	24.010	3.426	1.685	9.319	8.963	-3.902	-9.268	7.414	9.155	1.521	15.047	34.555	23.650	1.376	31.501	38.862	43.704	43.656	0.000	17.827	11.764	7.822	14.332	-0.848	-10.863	-13.092	-25.592	6.063	3.942	3.495	18.675	28.690	20.914	13.365	200.315	199.595	199.159	201.649	0	260.553	1534.661	2883.100	3582.152	579.227	1547.941	3391.458	4535.895	0	0	0	0	311.146	153.761	224.884	190.647	538.937	826.707	354.842	1607.193	0	0	0	0	0.194	
lrv099_spanish_exp2_d.mat	"i"	47333.100	47403.431	11.343	14.046	16.654	2.858	-0.892	1.507	1.233	-2.703	-2.608	8.485	12.235	9.836	15.421	28.866	25.021	1.190	36.010	44.806	47.727	48.845	0.000	18.198	11.074	-0.426	13.697	-7.329	-10.016	-13.628	-27.633	7.124	11.500	4.502	25.528	28.214	13.202	15.302	198.287	198.499	198.457	198.282	0	247.630	2113.743	2856.585	3725.409	409.682	2378.022	3544.428	4091.026	0	0	0	0	147.345	231.070	275.560	159.413	253.153	431.296	659.317	1074.482	0	0	0	0	0.197	
lrv099_spanish_exp2_d.mat	"o"	47437.977	47503.100	9.779	14.619	22.492	6.717	-0.808	9.961	7.272	-4.840	-7.873	3.062	10.587	-0.182	15.220	33.819	23.574	1.050	29.977	37.285	41.695	42.070	0.000	17.577	9.926	5.011	16.707	-4.741	-11.144	-13.972	-26.547	7.651	4.914	0.870	22.318	28.722	18.983	12.759	202.803	202.631	201.977	202.892	0	249.266	1581.913	2975.983	3671.252	595.030	1941.862	3543.954	4061.169	0	0	0	0	243.471	312.968	293.494	154.122	872.640	1027.511	314.141	790.020	0	0	0	0	0.197	
lrv099_spanish_exp2_d.mat	"i"	52271.639	52323.100	20.554	7.421	-21.497	-26.239	-20.837	-16.216	-18.736	13.133	28.918	46.793	41.391	36.770	-2.762	4.366	22.610	2.032	22.967	33.369	38.436	39.105	0.000	21.189	10.207	0.002	0.026	-6.708	-5.993	-11.965	-23.101	10.982	10.205	21.163	27.896	27.182	11.966	11.660	208.924	209.341	207.253	207.179	0	833.972	2309.639	3001.915	3801.750	583.015	2792.657	3785.054	4232.502	0	0	0	0	458.520	255.882	219.516	219.577	663.260	389.228	988.062	1464.589	0	0	0	0	0.212	
lrv099_spanish_exp2_d.mat	"o"	52373.100	52423.100	10.017	14.952	16.560	8.363	-0.307	13.031	7.359	-4.935	-1.608	1.654	10.324	-3.014	9.201	31.355	22.140	1.467	26.168	34.106	38.316	38.465	0.000	19.061	9.033	-1.516	18.923	-4.214	-8.580	-13.086	-23.997	10.028	10.549	0.138	23.275	27.641	11.570	11.627	228.131	227.466	226.098	229.280	0	254.902	1693.204	3127.578	3610.492	839.914	2464.422	3913.041	4446.178	0	0	0	0	83.321	130.250	226.524	174.559	741.081	457.413	348.684	687.955	0	0	0	0	0.235	
lrv099_spanish_exp2_d.mat	"i"	56747.100	56787.100	20.768	7.180	-9.893	-25.468	-21.797	-16.266	-19.605	13.588	17.073	46.236	42.565	37.034	9.713	3.350	23.539	2.297	26.521	39.530	42.910	44.045	0.000	21.738	11.756	-2.798	-1.666	-11.293	-11.472	-14.601	-22.955	9.982	14.554	23.404	33.031	33.210	11.803	8.528	203.339	202.986	203.049	203.620	0	660.480	2140.623	2903.386	3696.320	284.824	2403.371	3600.600	4251.288	0	0	0	0	537.438	283.466	253.431	174.515	172.582	502.413	430.838	1250.414	0	0	0	0	0.195	
lrv099_spanish_exp2_d.mat	"o"	56832.405	56887.100	20.419	8.333	-12.218	-20.840	-22.130	-12.826	-15.587	12.086	20.551	41.259	42.548	33.245	3.369	6.999	23.611	2.028	27.021	37.323	41.663	43.341	0.000	21.100	11.332	6.014	6.164	-3.541	-10.192	-10.523	-22.585	9.768	5.318	14.935	24.641	31.292	16.537	13.258	204.000	203.020	203.287	203.713	0	849.055	1688.259	2938.109	3691.703	401.914	1647.477	3508.281	4180.522	0	0	0	0	355.704	170.090	288.707	285.176	736.733	699.179	634.211	703.390	0	0	0	0	0.196	
lrv099_spanish_exp2_d.mat	"i"	61986.622	62049.100	20.973	7.458	-12.763	-26.238	-17.899	-19.018	-15.657	13.515	20.221	47.211	38.872	39.991	2.894	6.384	24.460	2.372	30.044	42.849	47.763	47.655	0.000	21.838	11.467	-2.537	-2.053	-8.969	-9.063	-14.162	-22.041	10.371	14.004	23.891	30.807	30.901	11.625	7.950	204.129	204.755	203.593	204.030	0	688.379	2415.944	2979.651	3944.044	284.863	2672.426	3790.729	4110.646	0	0	0	0	463.904	335.929	325.278	277.355	168.344	332.110	849.877	893.413	0	0	0	0	0.206	
lrv099_spanish_exp2_d.mat	"o"	62092.712	62150.137	16.918	8.401	-15.216	-21.980	-22.107	-10.751	-15.085	8.517	23.617	38.898	39.025	27.669	-0.131	9.590	24.226	1.231	32.037	37.427	43.377	44.022	0.000	17.766	12.224	3.454	4.622	-3.370	-10.770	-14.193	-24.675	5.542	8.770	13.144	21.136	28.537	17.647	11.040	215.765	215.259	215.342	217.557	0	819.917	1559.041	2921.161	3726.931	571.459	1864.275	3601.231	4144.484	0	0	0	0	568.753	273.227	265.503	192.266	752.624	859.237	493.444	719.133	0	0	0	0	0.207	
